"(13, 73, 90)",0.88924018219252168614
"(14, 73, 90)",0.8898046456022291302
"(13, 74, 79)",34913250470843557153273860890519169662684897/39275836056394705916511288657645271286794320
"(14, 74, 79)",3755307503107676195849756276114417/4224074914676095202220027072747795
"(13, 74, 90)",0.88902940482288974705
"(14, 74, 90)",0.88929551692589204026
"(13, 74, 91)",161961878844320979851136994006699684294898436056817037861057428814568524080167364323541787681/182176947102794766350330124853072446384933780969406375839900522454795947120226354820936654400
"(14, 74, 91)",4186772967298960008737525327086005202871625151595138013829713336680290770328300562856074480693236757/4705272128739458776405709485467225355391821843719087477840803074719501748569297781090626628154764512
"(13, 74, 92)",159810003231094767867761783535706431758752943696083629259/179701029991443121041317982950960503973147562753780805968
"(14, 74, 92)",961/1080
"(13, 75, 80)",464007255282448564837008678758632040917756404551840083569272839759023685573734148607390223408487105837916067739864568697653776536591106963665358015176300720/521939659212661049190964243666003278962891876798407314895068612507401667653845130050098865328791853606265673231104219485597965548218495563639835073519063493
"(14, 75, 80)",34997/39366
"(13, 75, 92)",0.88900227014743681697
"(14, 75, 92)",0.88931098917551422135
"(13, 75, 93)",52336471951754881668685/58856008960471077321246
"(14, 75, 93)",274807432225758/308836698141973
"(13, 75, 94)",0.8898184376792569865
"(14, 75, 94)",0.88983786355833789433
"(13, 76, 82)",270326756315320822784521031230161691544201905911840830980650317578583674643395897246009331056799244001176418576776044117540699/304011485348815530556923313708989269910796626718253224787639751983493841638124432296161570914451727944137251511523572902338271
"(14, 76, 82)",2126519/2391480
"(13, 76, 93)",0.8892699283645785703
"(14, 76, 93)",0.8892957717363229817
"(13, 76, 94)",8/9
"(14, 76, 94)",1946/2187
"(13, 76, 95)",2822709365580749969207370359050884789185779599432305136169519676188760120635492660921/3174056168577766347470405321692315072934366725099799863500064970161468671514989128640
"(14, 76, 95)",3247468957841861283666496191475140577/3649600726280146254718103955713167842
"(13, 77, 79)",15246889742954546544876725499596102230030329121995981073743114913426950691091379856910858616395582973425/17150716909255327239998811074528036420403190620356073856729727207352583873535090412073307782047607167948
"(14, 77, 79)",2909670386053046938588577125564394244833957/3272986338032892159709274054803772752515543
"(13, 77, 83)",24638599621112033231261155369490579573/27714155515189860621765601913696868285
"(14, 77, 83)",260794260011/293291659080
"(13, 77, 95)",9301770758/10460353203
"(14, 77, 95)",274657494209569/308836698053400
"(13, 77, 96)",229000764211951028326746768088078617272877539211087737146850991046245198430991709937614795450359487253751875435882691184230517730698395427/257585468675898878692697829828877177271726674504483915376269783622959588927283870084098645498859419343076835207460805904816195969443759043
"(14, 77, 96)",7419988830502334/8338590849833283
"(13, 77, 97)",40713263725841/45753584909922
"(14, 77, 97)",1855138701418324/2084647712391891
"(13, 78, 80)",7737660143034546545885128816206772959659923215508244388595282854743416039907873342436598109422021655923139467737061104138324323422643924280691750478474014254826530375275562/8704482532951596395359411903528218397330136247513177059741405935340052583809232492058139644494357469306048494408160390306877493590677546564757401684830286446537734090298801
"(14, 78, 80)",104989/118098
"(13, 78, 84)",8/9
"(14, 78, 84)",129186070/145282653
"(13, 78, 97)",0.8892327633484626351
"(14, 78, 97)",0.88980846510597937267
"(13, 78, 98)",0.88924284770369834926
"(14, 78, 98)",0.8898795915256820606
"(13, 79, 81)",705374024393990774167677437060392674381996393741409388825755583514334400579713375576/793514042144441586867601330423078768233591681274949965875016309843303513751627557965
"(14, 79, 81)",21426534204227188898459476424074915617724353888830898702015330361281010284783619134131372462497175466797312032707585489356911318118184107145178832595660975047755419715789039262543433/24101989873416472340689697287394398141781245767820816528651448274915228513327528804513185230369720624274779029464751563316426037855550076657046341255495551473001066925481595161125760
"(13, 79, 85)",3889/4374
"(14, 79, 85)",15968895574654743692596089112801601890159/17958772773843029682904110040075570658400
"(13, 79, 99)",122635197260011008113042713452023965834139555762146588709049977538156879106138296147685593458537/137914955762473437925905686441654806238255831185416372909875460902990331814136970535615571219262
"(14, 79, 99)",2435666831200505256164728854086321001/2737200544710109691038577966784875881
"(13, 79, 100)",129259907/145260540
"(14, 79, 100)",3393033976747/3812798742453
"(13, 91, 100)",650/729
"(14, 91, 100)",97561563843396004994/109418989131512359209
"(13, 92, 95)",1946/2187
"(14, 92, 95)",4056108338536807049/4558429664575528860
"(14, 2, 17)",2/27
"(15, 2, 17)",1603187/21523347
"(14, 4, 22)",2/9
"(15, 4, 22)",265775/1195742
"(14, 4, 39)",22561885281983606840714993482357800997301685472492651880448378756182384816758125928721396326111667113088272775767427871904575/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(15, 4, 39)",177904/797161
"(14, 4, 40)",2/9
"(15, 4, 40)",4394/19683
"(14, 4, 41)",325/1458
"(15, 4, 41)",23327483736875173924974352653722169610123006160744121144229257508259458868136404359/104495676331778315966103878903450701989609104331154369125153724022893118264295225157
"(14, 5, 38)",2/9
"(15, 5, 38)",813828179/3615924564
"(14, 5, 39)",90563051/402320520
"(15, 5, 39)",6464881/28697814
"(14, 6, 54)",20/81
"(15, 6, 54)",7288/29511
"(14, 7, 17)",1523/6813
"(15, 7, 17)",218166285015723733916395723070197538443633/969773729787523602877806713066264426793043
"(14, 9, 56)",324/1093
"(15, 9, 56)",8511841/28697814
"(14, 9, 57)",8/27
"(15, 9, 57)",243685207340260606918983/821581841487258106759759
"(14, 9, 58)",1801969460159988357/6078832729528464400
"(15, 9, 58)",57455614/193710123
"(14, 10, 34)",8/27
"(15, 10, 34)",1417670/4782969
"(14, 16, 22)",2/3
"(15, 16, 22)",13124/19683
"(14, 16, 38)",8761/13122
"(15, 16, 38)",100217568956100253/150094635684419611
"(14, 16, 39)",2290531230427175548446415741059/3433683820292514337678037941123
"(15, 16, 39)",22912880483123/34315188672600
"(14, 16, 40)",2/3
"(15, 16, 40)",730/1093
"(14, 16, 41)",48661138368240444109/72945992754341572806
"(15, 16, 41)",4184839555757688668483086604491814137959397066754893719057232531375/6265787482177970379256224194341932835362199440052266590431584136651
"(14, 16, 42)",258687351/387440173
"(15, 16, 42)",7639589270926/11438396138907
"(14, 17, 26)",2/3
"(15, 17, 26)",3308483/4960116
"(14, 17, 28)",2917/4374
"(15, 17, 28)",1217098989201349977227605201733791063/1824800363140073128709903695529576011
"(14, 17, 32)",737339/1104267
"(15, 17, 32)",2328911570/3486784401
"(14, 17, 33)",96979787/145260540
"(15, 17, 33)",94530587095/141214738716
"(14, 17, 51)",2553544297000/3812796351009
"(15, 17, 51)",3651181998065870052710947/5451537844035005595525675
"(14, 17, 52)",0.66872427983539094653
"(15, 17, 52)",0.6703246682017778679
"(14, 17, 53)",2/3
"(15, 17, 53)",1466/2187
"(14, 17, 54)",2481365218258961/3706040377703682
"(15, 17, 54)",400770/597871
"(14, 18, 21)",2/3
"(15, 18, 21)",729/1093
"(14, 18, 30)",2/3
"(15, 18, 30)",2328107265/3486843451
"(14, 18, 31)",14150009621663093220072882597/21195579137608101757147216600
"(15, 18, 31)",125753823865/188286357654
"(14, 19, 23)",376751516693/564859072962
"(15, 19, 23)",547/820
"(14, 19, 33)",2257397599782730139209097867246632143744688739701965/3381391913522726342930221530541978173238587142238731
"(15, 19, 33)",1391752275141689/2084329979229780
"(14, 19, 34)",2/3
"(15, 19, 34)",988829641696321294372/1477156353275416849321
"(14, 19, 35)",79880565741408331533136/119649664615308764795001
"(15, 19, 35)",1202998895736360027551328007599946687547094088484359011853/1797010299914431210413179829551996198006691831052145539603
"(14, 19, 37)",6562/9801
"(15, 19, 37)",19765/29511
"(14, 19, 39)",4201039268569902712860765217283666791120271622381698705621992232235/6265787482177970379256224194341932835362199440052266590431584136651
"(15, 19, 39)",19368109/28697814
"(14, 20, 40)",172974205/258280326
"(15, 20, 40)",61/91
"(14, 20, 42)",1523/2271
"(15, 20, 42)",857763902126/1270932914163
"(14, 21, 27)",68766362173969/102945566017800
"(15, 21, 27)",2334142989/3486843451
"(14, 21, 41)",1353528401311589849/2026277576509488132
"(15, 21, 41)",720900953299114769180870/1076846981536507950241209
"(14, 21, 42)",2/3
"(15, 21, 42)",4804949/7174452
"(14, 21, 43)",1218965396047585200865013881266459147/1824800363140073128709903695529576011
"(15, 21, 43)",1358274249497859949/2026277576509488133
"(14, 21, 45)",534600/797161
"(15, 21, 45)",554515169406694151491989/821581841487258106759759
"(14, 22, 24)",20933951607/31381236757
"(15, 22, 24)",13966506113/20920706406
"(14, 22, 28)",2/3
"(15, 22, 28)",730/1093
"(14, 22, 45)",72141852809473755738575393104904348951229/107752636643058178097752917207847961028757
"(15, 22, 45)",10508202574/15690519963
"(14, 22, 46)",2/3
"(15, 22, 46)",61/91
"(14, 22, 47)",0.66954577614070417475
"(15, 22, 47)",0.6706683669447239106
"(14, 22, 48)",100629713958402999/150094635684419611
"(15, 22, 48)",523174157/774840978
"(14, 32, 89)",5086754611747/6863037736488
"(15, 32, 89)",10641944/14348907
"(14, 33, 90)",20/27
"(15, 33, 90)",55616307190239701/75047317648496280
"(14, 33, 91)",246352037271984376194689605590289038698766133918661006982640621285326114297926558544460509791552409454859505685922687124894602865/332436559228929782663995643540779766647456111316409901305284067749652602134960670173148645404631242472465010059406814492107220924
"(15, 33, 91)",6007357999304000389/8105110306037952534
"(14, 33, 92)",2746726783558813/3706040377703682
"(15, 33, 92)",1256794929829/1694577218886
"(14, 34, 66)",0.7408876721113291666
"(15, 34, 66)",0.74096936442615454955
"(14, 34, 94)",20/27
"(15, 34, 94)",4450389768995145449/6004700483578163280
"(14, 34, 95)",0.7410794579910718902
"(15, 34, 95)",0.7416590145143051962
"(14, 34, 96)",147990759684995254568265298284341457837325312368242050059/199667811101603467823686647737419834950791582008970489557
"(15, 34, 96)",16917505836278580801898919554058820/22810004539250914091988149723207299
"(14, 35, 66)",18018890750650831525/24315330918113857602
"(15, 35, 66)",66499427704523075895376/89735728753299191480181
"(14, 35, 67)",7388810629540903511741/9970636528144354608909
"(15, 35, 67)",9851918130519963387571/13294407179478751643893
"(14, 35, 97)",0.7410909191892211247
"(15, 35, 97)",0.74109259158276149317
"(14, 35, 98)",20/27
"(15, 35, 98)",21550082068970036564750929/29074868501518758912280920
"(14, 35, 99)",18538989759987811/25015767319323252
"(15, 35, 99)",2364925/3188646
"(14, 35, 100)",13319217301153816915728814102481083155434/17957860373661459646340430514086642366561
"(15, 35, 100)",43981/59293
"(14, 36, 67)",430666236/581130733
"(15, 36, 67)",1081/1458
"(14, 36, 68)",139537310185/188286357654
"(15, 36, 68)",14778551284752821874153/19941610769218127465840
"(14, 37, 68)",0.74118274119742954344
"(15, 37, 68)",0.74165905055109767236
"(14, 61, 76)",8/9
"(15, 61, 76)",2259437713400/2541865828329
"(14, 62, 80)",8/9
"(15, 62, 80)",717901377405315205263319/807635236153334162366520
"(14, 62, 93)",17993505607154532616281357463715895472473955504572920716605366778715168581645692325325481929/20241883011421640705592236094785827376103753441045152871100058050532883013359410379084996036
"(15, 62, 93)",169571813393836989567094134941/190760212238472904375928721924
"(14, 62, 94)",0.88892653962522406825
"(15, 62, 94)",0.8889279325258778464
"(14, 63, 75)",8/9
"(15, 63, 75)",1647132194872551/1853020231898563
"(14, 63, 80)",1667727547097393/1876182897627684
"(15, 63, 80)",229583821/258280326
"(14, 63, 83)",229065407884645142320819980528701791020106605299/257688760366005665518230564882810636351053760996
"(15, 63, 83)",944821/1062882
"(14, 63, 84)",8/9
"(15, 63, 84)",78735/88573
"(14, 63, 85)",0.88892294493112291193
"(15, 63, 85)",0.8889269944855547618
"(14, 63, 89)",76353522529843855306792797412002939284171706371/85896253455335221839410188294270208304219177840
"(15, 63, 89)",2066330089/2324522934
"(14, 64, 70)",8/9
"(15, 64, 70)",4251536/4782969
"(14, 64, 87)",0.88892415863562749097
"(15, 64, 87)",0.88892821179625324364
"(14, 64, 88)",8/9
"(15, 64, 88)",6778654355942/7625597484987
"(14, 64, 90)",0.88892458902527596217
"(15, 64, 90)",0.8889378589609056947
"(14, 64, 92)",104989/118098
"(15, 64, 92)",6264071471223588884737947990032064322466826135039644559358192504624654845880009095960211198775317264023058233833617724757292017439716842367298481060139198149/7046185399370924164078017289491044265999040336778498751083426268849922513326909255676334681938690023684586588619906963055572534900949690109137773492507357162
"(14, 64, 93)",0.8889391185537873301
"(15, 64, 93)",0.8889918984148695495
"(14, 64, 94)",4643206577/5223002148
"(15, 64, 94)",19125398/21513519
"(14, 65, 87)",104736959015545256560405040726332985283652577/117827508169184117749533865972935813860382960
"(15, 65, 87)",1232539008232577003354611337138890719961799559371832973/1386582021538912970997823727917604626572503372108082465
"(14, 65, 90)",45737053137186239415985722965423722532969334669295667930151518837609322021820429478374516895591329049777/51452150727765981719996433223584109261209571861068221570189181622057751620605271236219923346142821503844
"(15, 65, 90)",708618/797161
"(14, 65, 92)",8/9
"(15, 65, 92)",3879248209890482323801885189086577153623574/4363981784043849147752652870371111287615191
"(14, 65, 93)",169573274506108941875015603553/190760212238472915814324949404
"(15, 65, 93)",92507696626302966790377422531670726957157217199623417285707662503738412/104059261416129461135072095064539681177445559484609586385520613991116695
"(14, 65, 94)",2116065654872998039710079802256977151241714938230209328159117912124651758360384589736/2380542126433324760602803991269236304700775043824849897625048929529910541254882673895
"(15, 65, 94)",2256296362412008791022128934164640355327949958347164622517597733301203/2538030766247060027684685245476577589693794133770965521598063755880895
"(14, 65, 96)",494526153815334384057974644369381/556256778887387022514571552463522
"(15, 65, 96)",4520422275481/5083731656658
"(14, 65, 97)",0.8890256248357281451
"(15, 65, 97)",0.88919387540605050014
"(14, 65, 98)",11665/13122
"(15, 65, 98)",5322943064964634209803077322858482637917/5986257591281009894301370013358523552800
"(14, 66, 74)",200129664081353030/225141952945232961
"(15, 66, 74)",2433160375814239664451424375985107345/2737200544710109689012300390275387748
"(14, 66, 94)",0.8889278440434820068
"(15, 66, 94)",0.88900234829862083007
"(14, 66, 95)",11665/13122
"(15, 66, 95)",8504069/9565938
"(14, 66, 96)",8/9
"(15, 66, 96)",502154615089/564859072962
"(14, 67, 74)",18840757188971657449565216497/21195579137608101741456686796
"(15, 67, 74)",103141893892508946397352146871683405298335420757949726784681671274/116033101521814266282522670265591302448272119385382690275177741681
"(14, 67, 75)",0.8889039578511734024
"(15, 67, 75)",0.8889043623633590529
"(14, 67, 86)",0.88891429152060153434
"(15, 67, 86)",0.8889228212112727911
"(14, 67, 97)",47906492371222302000683432109148977441679/53876318321529089048712330120226711975200
"(15, 67, 97)",344491928/387420489
"(14, 67, 98)",0.8890060383012560613
"(15, 67, 98)",0.8891938615748001835
"(14, 67, 99)",0.88899066002324931467
"(15, 67, 99)",0.88919388229417955583
"(14, 67, 100)",8/9
"(15, 67, 100)",208237633/234187012
"(14, 68, 71)",23634913182439577652551/26588814359239932824271
"(15, 68, 71)",19131238/21522267
"(14, 68, 77)",8/9
"(15, 68, 77)",656523234651519487253/738578176637704837434
"(14, 68, 78)",11665/13122
"(15, 68, 78)",4578769248724176371863997390117/5150525730274640243289505095108
"(14, 69, 70)",1146733820031255500659398472333605211881347730448335795026221375367306296606506045/1290070078170102666248196035845070394933477659190540771869482249564677643783580893
"(15, 69, 70)",430740841408437307488457/484581141691979315204682
"(14, 69, 72)",8/9
"(15, 69, 72)",944789/1062882
"(14, 70, 80)",2915/3279
"(15, 70, 80)",5743844151587813736022993/6461081889229215164760571
"(14, 70, 94)",8/9
"(15, 70, 94)",1437683994281356961939356328964758904456691167722969360587/1617309269922988089371861846558644535758328064784027253712
"(14, 71, 82)",437693261590077157801/492385451090062224240
"(15, 71, 82)",464001436532002636714540567650473736983123400763134182454219870388797862869500196389785058448676810149888862480598431137742310805367802933360829364122051520/521939659212661049190964243666003278962891876798407314895068612507401667653845130050098865328791853606265673231104219485597965548218495563639835073519063493
"(14, 72, 84)",8/9
"(15, 72, 84)",729/820
"(14, 73, 77)",0.8889015899968463748
"(15, 73, 77)",0.88892793775126074414
"(14, 73, 85)",232626862078766082234861160/261673816513679844962451039
"(15, 73, 85)",101394600770215076092786412815888457/114050022696254570459940748616036495
"(14, 73, 86)",202301481651590414780768613753846941793927110108171304501931935178931722894/227577604717075131502402671906148282735073438592841165425133582798572211965
"(15, 73, 86)",673/757
"(14, 74, 78)",9151078387687/10294556365584
"(15, 74, 78)",257703313015920331983831268047193241772353245727/289899855411756373708009340624537735154148682985
"(14, 74, 87)",40055236674945959440297623696772937/45056799089878348823680295749545282
"(15, 74, 87)",21621050149592041025/24315330918113857602
"(14, 74, 88)",0.8889946964059832973
"(15, 74, 88)",0.88919892413906969584
"(14, 74, 89)",25518245/28697814
"(15, 74, 89)",3821380342938860298471019360068393214003577757466927288916884373/4297522278585713566019358157984863053610633256883024054420647200
"(14, 75, 80)",34997/39366
"(15, 75, 80)",3889/4374
"(14, 75, 89)",3762036059687871836572206404197750027449698221316308303618138341532811800396266267529/4232074891437021796627207095589753430579155633466399818000086985830952074612752846400
"(15, 75, 89)",2835329/3188646
"(14, 75, 90)",20338035610502/22876792454961
"(15, 75, 90)",52725/59293
"(14, 75, 91)",0.8892288457428921906
"(15, 75, 91)",0.88980338535163182057
"(14, 76, 93)",0.8892957717363229817
"(15, 76, 93)",0.8898035281836863541
"(14, 77, 95)",274657494209569/308836698053400
"(15, 77, 95)",6190901771296108290953915825706080212325606647675/6957596529882151717414472755215086523692458504089
"(14, 78, 83)",5252312438238928158289/5908625413101667397286
"(15, 78, 83)",11487843141081263816148397/12922163778453346597864482
"(14, 78, 94)",587773423123921620947307667185488520210610337731162850910981663/661157273628571317849132024305370678210966472969705686958238089
"(15, 78, 94)",2872629872053596464600500/3230540944613336068335387
"(14, 78, 95)",84287540619212213430894451248714231296840300244561992/94809027113771810021909354243698994800965226663373391
"(15, 78, 95)",205987923838204/231627523599099
"(14, 78, 96)",117983/132678
"(15, 78, 96)",9307829891/10460530353
"(14, 79, 96)",0.8889923596463676974
"(15, 79, 96)",0.88929575452377105185
"(14, 79, 97)",10304648730179145142254228313087/11588682893117940547401386463993
"(15, 79, 97)",9373489777304300699297381300135027959978009498221625/10534336345974647452974920740914289799440886546286519
"(14, 79, 98)",0.8893084814340043892
"(15, 79, 98)",0.8898084169222626268
"(14, 80, 82)",0.8889917592205870979
"(15, 80, 82)",0.88899191475020161095
"(14, 80, 86)",83696425121/94143710271
"(15, 80, 86)",52334615214277285646377/58856008960471077321246
"(14, 80, 97)",0.88922777651797174945
"(15, 80, 97)",0.8892288456940214644
"(14, 80, 98)",8/9
"(15, 80, 98)",548043781248844818854556075543871413012775456349386079/616258676239516875999032863343483737534151714974126260
"(14, 80, 99)",37036478032562582370092355532715319772178871649085970665735134612370239410157255427260103/41649965044077450011506658631246558387044760166759573808847856070516891351534424095639160
"(15, 80, 99)",105085/118098
"(14, 80, 100)",1113672275393848227648006314704336/1251577752496620800657785985868471
"(15, 80, 100)",78814/88573
"(14, 81, 83)",9710485330077641419209497420319522288458474018682389974521933378047577171441/10923725026419606312115328251495117571283525052456375940406411974331466177600
"(15, 81, 83)",154923883977335598040233483905215129025909091411757542989581748771159610958245766164687167243437119/174269338101461436163174425387675013162660068285892128808918632397018583280344362262615801042769056
"(14, 81, 87)",508758626338567896732399024930/572280636715418747442974848213
"(15, 81, 87)",55807918925/62762119218
"(14, 81, 99)",19138761/21523360
"(15, 81, 99)",972/1093
"(14, 81, 100)",0.88900235236237888756
"(15, 81, 100)",0.88980463999592571757
"(14, 82, 84)",1146774331651418032122295633989259703595531670034090135620384149595404596424913731/1290070078170102666248196035845070394933477659190540771869482249564677643783580893
"(15, 82, 84)",286434404868099903273664156834978510474577081843330051654311/322201400403787189787619858515003931661641827407492880886180
"(14, 82, 88)",8/9
"(15, 82, 88)",37119925040525844039043782127296545908480416257612/41745579179292917813953351511015323088870709282081
"(14, 83, 85)",0.8889040042510919087
"(15, 83, 85)",0.8889906611694875914
"(14, 83, 89)",35456411269642156045093/39883221538436254928400
"(15, 83, 89)",13527692869689021725210685036894864497289973542439513/15216263610852265805985451915655394227315406748442643
"(14, 86, 93)",17192720052593852314056996856003073394032365242971774572993032663/19338850253635711047087111710931883741378686564230448379196290280
"(15, 86, 93)",708823/797121
"(14, 94, 97)",1946/2187
"(15, 94, 97)",229292331364593986884025542155603466391880814871/257688760366005665518230564882810635080120846836
"(14, 96, 99)",1946/2187
"(15, 96, 99)",4653829601/5230176600
"(15, 2, 59)",20/243
"(16, 2, 59)",55661779460162512/675425858835698883
"(15, 3, 84)",74/729
"(16, 3, 84)",161846/1594323
"(15, 5, 24)",30545953224629/137260754729766
"(16, 5, 24)",532443/2391484
"(15, 5, 34)",7003373407/31381236757
"(16, 5, 34)",9733058195467295784408305/43612302752280044767792566
"(15, 5, 35)",2/9
"(16, 5, 35)",1466/6561
"(15, 5, 36)",237209/1062882
"(16, 5, 36)",767589935211469590729451345017/3433683820292514337678037941123
"(15, 5, 37)",22646539563795591427342996349614728967859735677247996070558547673223479121502965112531663647813053287797594665808681988852927/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(16, 5, 37)",392262262/1743391107
"(15, 6, 20)",2291282795585/10294556604732
"(16, 6, 20)",778047663/3486843451
"(15, 6, 51)",20/81
"(16, 6, 51)",15943242/64570081
"(15, 6, 78)",20/81
"(16, 6, 78)",951/3851
"(15, 7, 46)",20/81
"(16, 7, 46)",393830/1594323
"(15, 7, 67)",20/81
"(16, 7, 67)",43981/177879
"(15, 8, 19)",33543237986134333/150094635684419611
"(16, 8, 19)",2421103/10761498
"(15, 8, 83)",62/243
"(16, 8, 83)",12010646212/47071589049
"(15, 10, 69)",328709112581716801823/1107867264956562636171
"(16, 10, 69)",36448048045257710656140979357/122631565010446873635037736940
"(15, 10, 70)",8/27
"(16, 10, 70)",78977/265716
"(15, 10, 71)",0.29671586110342543604
"(16, 10, 71)",0.29721622699530120167
"(15, 12, 30)",8/27
"(16, 12, 30)",52544/177147
"(15, 17, 23)",2/3
"(16, 17, 23)",13124/19683
"(15, 17, 39)",2128717/3188646
"(16, 17, 39)",133303496702497188114876551884547790851239012610006670531/199667811101603467823686647737419834950791582008970489557
"(15, 17, 40)",4179395498638795067099970695500672080840341780480592928452902064691/6265787482177970379256224194341932835362199440052266590431584136651
"(16, 17, 40)",676456586018484385/1013138788254744066
"(15, 17, 41)",2/3
"(16, 17, 41)",86225312/129140163
"(15, 17, 42)",123171435866287959433/184644544159427106165
"(16, 17, 42)",41809939614984826290102876741174725498365932152439/62618368768939376720930027266522984633306063923121
"(15, 17, 43)",36510316678995283357733798378591517611281607347563259705146653579581020727434387709486358838831228166200141643/54687564869829362182513248937549525219772952158835913486360921855690189670000566262224197087108380616140453557
"(16, 17, 43)",618629291848961/926510092034436
"(15, 17, 44)",1164112022/1743392199
"(16, 17, 44)",4382/6561
"(15, 18, 27)",2/3
"(16, 18, 27)",24320431665546278762/36472996377170786403
"(15, 18, 29)",26593473149989654949893/39883221538436254928400
"(16, 18, 29)",14136856146435425448166764831/21195579137608101757147216600
"(15, 18, 33)",106441/159432
"(16, 18, 33)",59131/88560
"(15, 18, 34)",2616290369/3922034580
"(16, 18, 34)",325/486
"(15, 18, 52)",325/486
"(16, 18, 52)",11487801938611/17157594341220
"(15, 18, 53)",131043282577106779518525034/196255321353139277137932117
"(16, 18, 53)",583651377/871696100
"(15, 18, 54)",2/3
"(16, 18, 54)",7005613268/10460353203
"(15, 18, 55)",43692389449061250055706491/65418440451046425712644039
"(16, 18, 55)",1168104412/1742595039
"(15, 18, 56)",465255913829069/694882570816980
"(16, 18, 56)",2337317595/3486843451
"(15, 18, 57)",137910372664509/205891146443557
"(16, 18, 57)",259698968/387420489
"(15, 19, 22)",2/3
"(16, 19, 22)",2917/4374
"(15, 19, 26)",1216802250592191560691904585202604745/1824800363140073128709903695529576011
"(16, 19, 26)",41860781321/62762119218
"(15, 19, 31)",2/3
"(16, 19, 31)",4927/7380
"(15, 19, 32)",1645614283216919246366862930422248100298143249702846035/2465034704958067503996131454943986712156808124038135533
"(16, 19, 32)",517305205/774840978
"(15, 20, 24)",236305/354294
"(16, 20, 24)",28715871/43053283
"(15, 20, 34)",2292301417558192700023097818657/3433683820292514337678037941123
"(16, 20, 34)",66526/99645
"(15, 20, 35)",2/3
"(16, 20, 35)",488/729
"(15, 20, 36)",1596549/2391484
"(16, 20, 36)",81/121
"(15, 20, 38)",240301715759753333132438/358948991066396011107363
"(16, 20, 38)",778162814/1162261467
"(15, 20, 40)",61/91
"(16, 20, 40)",109/162
"(15, 21, 26)",727/1089
"(16, 21, 26)",14150487564106939618674114357/21195579137608101757147216600
"(15, 21, 38)",41094772308127436409/61548181386475702055
"(16, 21, 38)",36527528552795228754543889033896552532175481669631045422334577696345578341037156259159641095680364587214037623/54687564869829362182513248937549525219772952158835913486360921855690189670000566262224197087108380616140453557
"(15, 21, 39)",2/3
"(16, 21, 39)",22970290457906/34313445290241
"(15, 21, 40)",1352941133062762691/2026277576509488132
"(16, 21, 40)",237205/354294
"(15, 21, 42)",4804949/7174452
"(16, 21, 42)",1358332533472032732/2026277576509488133
"(15, 21, 44)",19246681/28697814
"(16, 21, 44)",455843940476269095/675425858836496044
"(15, 21, 93)",56/81
"(16, 21, 93)",640586736192467/926510094425919
"(15, 22, 27)",547/820
"(16, 22, 27)",12174363819609234607/18236494375786650708
"(15, 22, 45)",10508202574/15690519963
"(16, 22, 45)",254691625715933193/379927045595529025
"(15, 22, 47)",0.6706683669447239106
"(16, 22, 47)",0.67499875123480569916
"(15, 23, 49)",4327959997128066672393583/6461081889229215164760571
"(16, 23, 49)",109/162
"(15, 23, 51)",2153017/3188646
"(16, 23, 51)",521987607608261160965608880375706373140644589813/773066281098016996554691694648431909053161283001
"(15, 24, 26)",150166623561832351/225141905873909268
"(16, 24, 26)",188382425997/282430067923
"(15, 24, 31)",22911703346009/34315188672600
"(16, 24, 31)",325/486
"(15, 24, 50)",1395767064634199/2084647712450940
"(16, 24, 50)",1601643/2391484
"(15, 24, 51)",2/3
"(16, 24, 51)",13196/19683
"(15, 24, 52)",42032968741/62762119218
"(16, 24, 52)",109/162
"(15, 24, 53)",75494969436356789/112570764650596980
"(16, 24, 53)",446417210160011635653440736038915442566923862541911447325633231/661157273628571317849132024305370678210966472969705686958238089
"(15, 34, 94)",4450389768995145449/6004700483578163280
"(16, 34, 94)",4122906587350979/5559060695695689
"(15, 35, 69)",0.74081694863587867705
"(16, 35, 69)",0.7408461164285625766
"(15, 35, 94)",0.74089141424126814315
"(16, 35, 94)",0.74104603757821301945
"(15, 35, 95)",20/27
"(16, 35, 95)",43760/59049
"(15, 35, 96)",3241/4374
"(16, 35, 96)",106237069394241805105452577044007611683780065339328339927681030414857129364317893/143341119796678074027577337316118932770394388253515127109801540667204216229579443
"(15, 35, 98)",21550082068970036564750929/29074868501518758912280920
"(16, 35, 98)",1273242999079382788247344218874/1716754685540751682239388959387
"(15, 36, 70)",63781813/86093442
"(16, 36, 70)",2362397/3188646
"(15, 36, 98)",191400409/258280326
"(16, 36, 98)",46403775263521062606359505179184726421434005057367/62618368768939376720930027266522984633306063923121
"(15, 36, 99)",20/27
"(16, 36, 99)",23257985438/31381059609
"(15, 36, 100)",7088905/9565938
"(16, 36, 100)",1081/1458
"(15, 37, 71)",307083244585142151401588509344184945100980220827272609668529677696401516596873340080990016440634230451427575422944378628345532395283943958105392203937092380776509570759633/414499168235790304540924376358486590349054107024437002844828854063812027800439642478959030690207498538383261638483828109851309218603692693559876270706204116501796861442800
"(16, 37, 71)",359325314792379324004341417262603724175944/484886864893761801438410946066267858280227
"(15, 38, 71)",193922441479469312181965969/261673816513680268606755747
"(16, 38, 71)",15709309995848606072182458989/21195579137608101757147213320
"(15, 38, 72)",11273374959149576838061810646352661490621422864113691/15216263610852268543185996625765085265893373533318160
