Initial state,P(Loser = Player 1)
"(3, 5, 11)",0.6666666666666666667
"(4, 5, 11)",0.67489711934156378597
"(3, 17, 32)",0.88888888888888888893
"(4, 17, 32)",0.88919372046944063405
"(3, 18, 36)",0.88888888888888888893
"(4, 18, 36)",0.8898372538061609849
"(3, 27, 72)",0.91358024691358024694
"(4, 27, 72)",0.913625407147736061
"(3, 53, 95)",0.962962962962962963
"(4, 53, 95)",0.9629742530215019165
"(3, 54, 99)",0.962962962962962963
"(4, 54, 99)",0.9630647645898572087
"(3, 55, 67)",0.962962962962962963
"(4, 55, 67)",0.96296436204555288676
"(3, 59, 74)",0.962962962962962963
"(4, 59, 74)",0.9630022765520718535
"(4, 6, 12)",0.6666666666666666667
"(5, 6, 12)",0.6695456315940998154
"(4, 10, 28)",0.74074074074074074077
"(5, 10, 28)",0.7408875742792655359
"(4, 21, 36)",0.88888888888888888893
"(5, 21, 36)",0.8890030497251969243
"(4, 22, 39)",0.8895747599451303155
"(5, 22, 39)",0.889803388984889997
"(4, 22, 40)",0.88888888888888888893
"(5, 22, 40)",0.8893117784568976133
"(4, 23, 43)",0.88990624880907253833
"(5, 23, 43)",0.88993886492253914257
"(4, 23, 44)",0.88888888888888888893
"(5, 23, 44)",0.889942643749222536
"(4, 23, 45)",0.88991670315936971633
"(5, 23, 45)",0.8901083554231003383
"(4, 24, 30)",0.88888888888888888893
"(5, 24, 30)",0.8891987382732357245
"(4, 24, 47)",0.89014756844742956744
"(5, 24, 47)",0.89164380487172773833
"(4, 24, 48)",0.88888888888888888893
"(5, 24, 48)",0.89166624328947145594
"(4, 24, 49)",0.8909465020576131687
"(5, 24, 49)",0.8916474732012780018
"(4, 32, 80)",0.91358024691358024694
"(5, 32, 80)",0.9135808222523679266
"(4, 34, 88)",0.91358024691358024694
"(5, 34, 88)",0.91368190390157707944
"(4, 35, 92)",0.91358024691358024694
"(5, 35, 92)",0.9136155109260341472
"(4, 36, 96)",0.91358024691358024694
"(5, 36, 96)",0.91369441942055119806
"(4, 68, 80)",0.962962962962962963
"(5, 68, 80)",0.9629635205844358516
"(4, 72, 87)",0.962962962962962963
"(5, 72, 87)",0.96297927082529700694
"(4, 76, 94)",0.962962962962962963
"(5, 76, 94)",0.9629982271956497579
"(4, 78, 84)",0.962962962962962963
"(5, 78, 84)",0.9629755300584857748
"(5, 7, 13)",0.6666666666666666667
"(6, 7, 13)",0.6678865507776776864
"(5, 8, 17)",0.6666666666666666667
"(6, 8, 17)",0.67489711934156378597
"(5, 11, 29)",0.74074074074074074077
"(6, 11, 29)",0.74075246443909421667
"(5, 12, 33)",0.74074074074074074077
"(6, 12, 33)",0.7410468319559241227
"(5, 13, 37)",0.74074074074074074077
"(6, 13, 37)",0.7416681983333980926
"(5, 17, 53)",0.7654320987654320988
"(6, 17, 53)",0.7654371168241693657
"(5, 25, 40)",0.88888888888888888893
"(6, 25, 40)",0.88893781770437426044
"(5, 26, 44)",0.88888888888888888893
"(6, 26, 44)",0.88919875401601347484
"(5, 27, 47)",0.8892955169258936415
"(6, 27, 47)",0.88980725152096950664
"(5, 27, 48)",0.88888888888888888893
"(6, 27, 48)",0.88981472703607389574
"(5, 27, 49)",0.8893004004239626005
"(6, 27, 49)",0.8898184531120257601
"(5, 28, 34)",0.88888888888888888893
"(6, 28, 34)",0.8890261816621752037
"(5, 28, 51)",0.8893331110698728088
"(6, 28, 51)",0.8900320073159579332
"(5, 28, 52)",0.88888888888888888893
"(6, 28, 52)",0.8901245388188206953
"(5, 28, 53)",0.8895747599451303155
"(6, 28, 53)",0.8901459881446030697
"(5, 28, 54)",0.8899502215123254304
"(6, 28, 54)",0.8901534382227895107
"(5, 29, 53)",0.8909465020576131687
"(6, 29, 53)",0.89163251421816558617
"(5, 29, 54)",0.89012374020214241884
"(6, 29, 54)",0.89163293064848547277
"(5, 29, 55)",0.88984859109091232754
"(6, 29, 55)",0.89163363502235784205
"(5, 29, 56)",0.88888888888888888893
"(6, 29, 56)",0.8916361571374616693
"(5, 29, 57)",0.88990625377600412137
"(6, 29, 57)",0.89163741337289720567
"(5, 29, 58)",0.8902148489165351138
"(6, 29, 58)",0.8916475733678553099
"(5, 30, 59)",0.8901132553851712459
"(6, 30, 59)",0.89164762862202718343
"(5, 30, 60)",0.88888888888888888893
"(6, 30, 60)",0.89167005374158929014
"(5, 30, 61)",0.89014758331027464907
"(6, 30, 61)",0.8916486809859041298
"(5, 31, 64)",0.88888888888888888893
"(6, 31, 64)",0.89176915475765743325
"(5, 38, 92)",0.91358024691358024694
"(6, 38, 92)",0.91358067031134122116
"(5, 39, 96)",0.91358024691358024694
"(6, 39, 96)",0.91358206070417207124
"(5, 40, 100)",0.91358024691358024694
"(6, 40, 100)",0.91359669596598905316
"(5, 81, 93)",0.962962962962962963
"(6, 81, 93)",0.96296338340870753025
"(5, 85, 100)",0.962962962962962963
"(6, 85, 100)",0.9629746769718850404
"(5, 91, 97)",0.962962962962962963
"(6, 91, 97)",0.9629742599071133506
"(6, 2, 14)",0.22222222222222222223
"(7, 2, 14)",0.22318187719803327179
"(6, 8, 14)",0.6666666666666666667
"(7, 8, 14)",0.6676150315839387628
"(6, 9, 18)",0.6666666666666666667
"(7, 9, 18)",0.6703735715453550722
"(6, 9, 19)",0.6703288294334521409
"(7, 9, 19)",0.6749010840335057298
"(6, 10, 13)",0.6666666666666666667
"(7, 10, 13)",0.66944444444444594207
"(6, 10, 22)",0.6666666666666666667
"(7, 10, 22)",0.67512574302697759486
"(6, 13, 34)",0.74074074074074074077
