Initial state,P(Loser = Player 1)
"(1, 27, 21)",704/729
"(1, 27, 22)",28499/29511
"(1, 27, 23)",373602537/387440173
"(1, 27, 24)",6917490/7174453
"(1, 27, 25)",12649/13122
"(1, 27, 26)",1053/1093
"(1, 27, 27)",26/27
"(1, 27, 28)",1405/1458
"(1, 27, 30)",27/28
"(1, 27, 31)",1193107943995525/1235346792567894
"(1, 27, 32)",1762777760688964722467219267924259831/1824800363140073128709903695529576011
"(1, 27, 33)",22099507419818/22876792454961
"(1, 27, 34)",28089655262107988899388693/29074868501520029842803600
"(1, 27, 35)",2048810296399491459461216949/2119557913760810175714721660
"(1, 27, 36)",273006693218/282429536481
"(1, 27, 37)",409510301861/423644216148
"(1, 27, 38)",3269555469331128993181976753919637517731062063754083/3381391913522726342930221530541978173238587142238731
"(1, 27, 39)",52892781870623289451/54701155974906346320
"(1, 27, 40)",157/162
"(1, 27, 41)",8476840018191687095614544614462097400633423/8727963568087712425894351792183278173740093
"(1, 27, 42)",14337/14762
"(1, 27, 43)",12745/13122
"(1, 27, 44)",193937446487003866423838013234635669948095294813170396693/199667811101603467823686647737419834950791582008970489557
"(1, 27, 45)",1234457251460/1270932904323
"(1, 27, 46)",7720218458432694319378450031/7948342176603038158922134965
"(1, 27, 48)",5079806432/5229910881
"(1, 27, 49)",24298637272730306/25015772549470329
"(1, 27, 50)",1772797232614070877581923415874776817/1824800363140073128709903695529576011
"(1, 28, 1)",1/2
"(1, 28, 2)",21968/29511
"(1, 28, 3)",10061/13122
"(1, 28, 4)",5/6
"(1, 28, 5)",1309/1458
"(1, 28, 6)",89758/99645
"(1, 28, 7)",162569/177879
"(1, 28, 8)",445/486
"(1, 28, 9)",1337/1458
"(1, 28, 10)",224/243
"(1, 28, 11)",723907169356183898251285691/785021449541040805820267280
"(1, 28, 12)",40945/44286
"(1, 28, 13)",17/18
"(1, 28, 14)",36137769458970371/37523658824248140
"(1, 28, 15)",1190113926645865/1235346792567894
"(1, 28, 16)",263/273
"(1, 28, 17)",82931185/86093442
"(1, 28, 18)",1225081038761/1270932884640
"(1, 28, 19)",350/363
"(1, 28, 20)",1026433/1062882
"(1, 28, 21)",256607/265719
"(1, 28, 22)",3155/3267
"(1, 28, 23)",15152504056/15690528711
"(1, 28, 24)",469/486
"(1, 28, 25)",350/363
"(1, 28, 26)",1557105386590957270320421/1615270472306668324733058
"(1, 28, 27)",1405/1458
"(1, 28, 28)",26/27
"(1, 28, 29)",1680435800/1743391107
"(1, 28, 30)",4901650491709/5083731656658
"(1, 28, 31)",469/486
"(1, 28, 32)",10393837/10761678
"(1, 28, 33)",3598587/3725197
"(1, 28, 34)",10105467095/10460530353
"(1, 28, 35)",21401/22140
"(1, 28, 36)",83221025/86093442
"(1, 28, 37)",29/30
"(1, 28, 38)",578009/597780
"(1, 28, 39)",115692862218673167970720/119649664615308764795001
"(1, 28, 40)",157/162
"(1, 28, 41)",2539856173/2615088300
"(1, 28, 42)",97185258811395181/100063090197999414
"(1, 28, 43)",5399553865839041/5559060695695689
"(1, 28, 44)",2952284382147897835/3039416364764232198
"(1, 28, 45)",344137/354294
"(1, 28, 46)",3185/3279
"(1, 28, 47)",564469811/581130732
"(1, 28, 48)",12745/13122
"(1, 28, 49)",4249/4374
"(1, 28, 50)",9415763579247307957523483/9691622833840009946006877
"(1, 29, 1)",1/2
"(1, 29, 2)",1628/2187
"(1, 29, 3)",12787280567579241/16677181828806733
"(1, 29, 4)",5/6
"(1, 29, 5)",1964/2187
"(1, 29, 6)",202802860424043021/225141952945498681
"(1, 29, 7)",6373758241/6973568802
"(1, 29, 8)",668/729
"(1, 29, 9)",4389309/4785157
"(1, 29, 10)",2170959003205794184467131699/2355064348623122417460801840
"(1, 29, 11)",9923875/10761678
"(1, 29, 12)",29014716807/31381236757
"(1, 29, 13)",17/18
"(1, 29, 14)",16061830533838154/16677181699666569
"(1, 29, 15)",11019789985953/11438396227480
"(1, 29, 16)",746852081/774840978
"(1, 29, 17)",26/27
"(1, 29, 18)",1786154511459501/1853020231898563
"(1, 29, 19)",1339992252991381/1389765141638880
"(1, 29, 20)",301235/311931
"(1, 29, 21)",1789536434035041/1853020231898563
"(1, 29, 22)",62356472/64570077
"(1, 29, 23)",818244879842/847288609443
"(1, 29, 24)",1426506833949481055055/1477156353275416849321
"(1, 29, 25)",62356435/64570041
"(1, 29, 26)",18980/19683
"(1, 29, 28)",1680435800/1743391107
"(1, 29, 29)",26/27
"(1, 29, 30)",100724582342954932080371671553145839430131806032009909141930512645850332845223802537/104495676331778315966103878903450701989609104331154369125153724022893118264295225157
"(1, 29, 31)",17091184297604069354009/17725876239305002191858
"(1, 29, 32)",4619108/4782969
"(1, 29, 33)",71111322188449202468659109089855515385474842339/73625360104573047290923121094801280650670898893
"(1, 29, 34)",545662598477/564859072962
"(1, 29, 35)",72472190287142408/75013002459817119
"(1, 29, 36)",2382782458466213424599272033532871585674560278832658937/2465034704958067503996131454943986712156808124038135533
"(1, 29, 37)",9247609/9565938
"(1, 29, 38)",6344/6561
"(1, 29, 39)",8439429356229237397336337470935982770920121/8727963568087712425894351792183278173740093
"(1, 29, 40)",157/162
"(1, 29, 41)",19118/19683
"(1, 29, 42)",3234328510975321159285880357271692578949789958599823133796362336426132707/3329896365316142756322307042065269799503058266647579891695711625572318163
"(1, 29, 43)",478351606708441442837/492385447279006873947
"(1, 29, 44)",1548884/1594323
"(1, 29, 45)",1312355797755638013/1350851718835253557
"(1, 29, 46)",218727659084904089/225141952364367948
"(1, 29, 47)",5905783776413249794/6078832729521289947
"(1, 29, 48)",137204839953/141214768240
"(1, 29, 49)",1693990426/1742595039
"(1, 29, 50)",2126/2187
"(1, 30, 1)",1/2
"(1, 30, 2)",12414501503813223/16677181828806733
"(1, 30, 3)",1833677/2391483
"(1, 30, 4)",5/6
"(1, 30, 5)",202185092922315498/225141952945498681
"(1, 30, 6)",1970/2187
"(1, 30, 7)",56045/61317
"(1, 30, 8)",888659534435709510455235709752762532359615/969773729787523602877806713066264426793043
"(1, 30, 9)",22946647086393629/25015772549498760
"(1, 30, 10)",3163341917123/3431518868244
"(1, 30, 11)",28496437991702093418838576638057/30903154382632617920981208359053
"(1, 30, 12)",9950125/10761678
"(1, 30, 13)",17/18
"(1, 30, 14)",11018244206331/11438396227480
"(1, 30, 15)",136046803109/141214738716
"(1, 30, 16)",11025341693641/11438395961760
"(1, 30, 17)",1301247209481667767/1350851718835253557
"(1, 30, 18)",56918/59049
"(1, 30, 19)",6914399/7171173
"(1, 30, 20)",513927/532171
"(1, 30, 21)",45458102818/47071586133
"(1, 30, 22)",2244914797/2324522934
"(1, 30, 23)",1304572555773984969/1350851718835253557
"(1, 30, 24)",11047297016111/11438396227467
"(1, 30, 25)",83142005/86093442
"(1, 30, 27)",27/28
"(1, 30, 28)",4901650491709/5083731656658
"(1, 30, 29)",100724582342954932080371671553145839430131806032009909141930512645850332845223802537/104495676331778315966103878903450701989609104331154369125153724022893118264295225157
"(1, 30, 30)",26/27
"(1, 30, 31)",52735719242056590959/54709494565756179600
"(1, 30, 32)",1225456240455/1270932914164
"(1, 30, 33)",19010/19683
"(1, 30, 34)",1026757/1062882
"(1, 30, 35)",259129611/268218727
"(1, 30, 36)",217594635528289291/225107637756816240
"(1, 30, 37)",4284001174821515241173/4431469059826250547963
"(1, 30, 38)",8437858631179979893451686066556720678407641/8727963568087712425894351792183278173740093
"(1, 30, 39)",385405/398574
"(1, 30, 40)",157/162
"(1, 30, 41)",57591/59293
"(1, 30, 42)",254166759447192124940093318/261673814487402692097267627
"(1, 30, 43)",43589792575751174490779/44868624230740786798095
"(1, 30, 44)",60834342580875220050448165332139111434021124334439/62618368768939376720930027266522984633306063923121
"(1, 30, 45)",1234752166948/1270932913071
"(1, 30, 46)",4305364553882826033272/4431469059821020371363
"(1, 30, 47)",1772996497849748610841654459208664081/1824800363140073128709903695529576011
"(1, 30, 48)",116312391627236120345662/119649664615308764765517
"(1, 30, 49)",3099709/3188646
"(1, 30, 50)",41852457/43053283
"(1, 31, 1)",1/2
"(1, 31, 2)",16022042/21523347
"(1, 31, 3)",687628/896805
"(1, 31, 4)",5/6
"(1, 31, 5)",77314825/86093442
"(1, 31, 6)",6137/6813
"(1, 31, 7)",1333/1458
"(1, 31, 8)",2158027988468988920176598273/2355064348623122417460801840
"(1, 31, 9)",3147882349787/3431518868244
"(1, 31, 10)",755/819
"(1, 31, 11)",47455159641979/51472783023660
"(1, 31, 12)",1566754308193/1694577218886
"(1, 31, 13)",17/18
"(1, 31, 14)",24096996286953949/25015772549498760
"(1, 31, 15)",186621161/193710240
"(1, 31, 16)",256121/265716
"(1, 31, 17)",4016578648514647/4169295424916640
"(1, 31, 18)",1053/1093
"(1, 31, 19)",350/363
"(1, 31, 20)",62356715/64570077
"(1, 31, 21)",748278977/774840978
"(1, 31, 22)",113/117
"(1, 31, 23)",1559938581154838093919979/1615270472306668324733058
"(1, 31, 24)",2245043993/2324522934
"(1, 31, 25)",28511/29520
"(1, 31, 26)",31471563611/32587962120
"(1, 31, 27)",1193107943995525/1235346792567894
"(1, 31, 28)",469/486
"(1, 31, 29)",17091184297604069354009/17725876239305002191858
"(1, 31, 30)",52735719242056590959/54709494565756179600
"(1, 31, 31)",26/27
"(1, 31, 32)",2240792573/2324522934
"(1, 31, 33)",5043395909/5230175508
"(1, 31, 34)",1385875/1434888
"(1, 31, 35)",85553/88560
"(1, 31, 36)",12844354807025729822786/13294407179478751643889
"(1, 31, 37)",114161/118098
"(1, 31, 38)",2311631/2391120
"(1, 31, 39)",4915764097933/5083731656658
"(1, 31, 40)",157/162
"(1, 31, 41)",899915931374285/926510087251467
"(1, 31, 42)",538058309889515559871/553933632478281318495
"(1, 31, 43)",28670/29511
"(1, 31, 44)",8101031495742305/8338590828309924
"(1, 31, 45)",1234768090661/1270932914163
"(1, 31, 46)",20912333/21523356
"(1, 31, 47)",258191/265599
"(1, 31, 48)",1033237/1062882
"(1, 31, 49)",6623/6813
"(1, 31, 50)",188309333/193710123
"(1, 32, 1)",1/2
"(1, 32, 2)",1829/2457
"(1, 32, 3)",172628286455226123/225141952945498681
"(1, 32, 4)",5/6
"(1, 32, 5)",1964/2187
"(1, 32, 6)",873553877244857079714964228885754107938453/969773729787523602877806713066264426793043
"(1, 32, 7)",6461165052163108718129788099/7065193045869367252382405520
"(1, 32, 8)",80831/88209
"(1, 32, 9)",137689511015951775/150094635684419611
"(1, 32, 10)",28195499/30585828
"(1, 32, 11)",224/243
"(1, 32, 12)",3223898199/3486843451
"(1, 32, 13)",17/18
"(1, 32, 14)",20729711/21520080
"(1, 32, 15)",11534375358868340149327731948652881948837/11972515182562019788712159015848559464891
"(1, 32, 16)",9220501/9565938
"(1, 32, 17)",73062029/75799233
"(1, 32, 18)",267922587470673260697545826661203/278128389443693527934467475898331
"(1, 32, 19)",33086243173625/34315186290957
"(1, 32, 20)",57026/59049
"(1, 32, 21)",1426655136597392495412/1477156353275416849321
"(1, 32, 22)",1560102060265562685570367/1615270472306668324733058
"(1, 32, 23)",1789690508318990/1853020188851841
"(1, 32, 24)",3316061266238969443921853476101/3433683820292514337678037941123
"(1, 32, 25)",3167/3279
"(1, 32, 26)",144993138829175402/150094635296999121
"(1, 32, 27)",1762777760688964722467219267924259831/1824800363140073128709903695529576011
"(1, 32, 28)",10393837/10761678
"(1, 32, 29)",4619108/4782969
"(1, 32, 30)",1225456240455/1270932914164
"(1, 32, 31)",2240792573/2324522934
"(1, 32, 32)",26/27
"(1, 32, 33)",2376270049000324840168056796341016342215908022977514717/2465034704958067503996131454943986712156808124038135533
"(1, 32, 34)",469/486
"(1, 32, 35)",38527791936960468552926/39883221538436254931667
"(1, 32, 36)",1736117828984130387364406052052372173834041609591314876233/1797010299914431210413179829551996198006691831052145539603
"(1, 32, 37)",15167328323/15690529800
"(1, 32, 38)",273034349156/282429536481
"(1, 32, 39)",3219875471676979765057434040952148756921644938861976470030683796920866343/3329896365316142756322307042065269799503058266647579891695711625572318163
"(1, 32, 40)",157/162
"(1, 32, 41)",2468912396924/2541865828329
"(1, 32, 42)",60833644697740312395319109978532148700364911967717/62618368768939376720930027266522984633306063923121
"(1, 32, 43)",116240842876631341207337/119649664615308764706468
"(1, 32, 44)",19124/19683
"(1, 32, 45)",11632545800967152220780603564221551958025/11972515182562019788712159015848559464891
"(1, 32, 46)",1417/1458
"(1, 32, 47)",172208/177147
"(1, 32, 48)",656594540006994567/675425858836496044
"(1, 32, 49)",6779297633/6973568802
"(1, 32, 50)",4169905446959/4289398584075
"(1, 33, 1)",1/2
"(1, 33, 2)",167596554649171998/225141952945498681
"(1, 33, 3)",15092/19683
"(1, 33, 4)",5/6
"(1, 33, 5)",4297233/4785157
"(1, 33, 6)",92731423888589/102945566047320
"(1, 33, 7)",1046074082691/1143839622748
"(1, 33, 8)",137542054935127683/150094635684419611
"(1, 33, 9)",111/121
"(1, 33, 10)",520718987893/564859072962
"(1, 33, 11)",734943/797161
"(1, 33, 12)",54596/59049
"(1, 33, 13)",17/18
"(1, 33, 14)",11532788612249013077453588840645876780577/11972515182562019788712159015848559464891
"(1, 33, 15)",124414112/129140163
"(1, 33, 16)",85377/88573
"(1, 33, 17)",1786168974095211/1853020231898563
"(1, 33, 18)",26/27
"(1, 33, 19)",4217/4374
"(1, 33, 20)",1426551916137395547000/1477156353275416849321
"(1, 33, 21)",769935/797161
"(1, 33, 22)",6736558213/6973568802
"(1, 33, 24)",769935/797161
"(1, 33, 25)",4225/4374
"(1, 33, 26)",100945371566182962544715522662834691105275231984438691166026630948154834241426976409/104495676331778315966103878903450701989609104331154369125153724022893118264295225157
"(1, 33, 27)",22099507419818/22876792454961
"(1, 33, 28)",3598587/3725197
"(1, 33, 29)",71111322188449202468659109089855515385474842339/73625360104573047290923121094801280650670898893
"(1, 33, 30)",19010/19683
"(1, 33, 31)",5043395909/5230175508
"(1, 33, 32)",2376270049000324840168056796341016342215908022977514717/2465034704958067503996131454943986712156808124038135533
"(1, 33, 33)",26/27
"(1, 33, 34)",1423999989571961171046/1477156353275416849321
"(1, 33, 35)",8429077694229041409484677876071102215328187/8727963568087712425894351792183278173740093
"(1, 33, 36)",336839553/348678440
"(1, 33, 37)",1409/1458
"(1, 33, 38)",6057305143276828151840979956647324651769627698422736645403607706071/6265787482177970379256224194341932835362199440052266590431584136651
"(1, 33, 39)",4284958030682704887176/4431469025511061865523
"(1, 33, 40)",157/162
"(1, 33, 41)",4505311654656238345824351547930860051798420530205/4638397686588101979328152321584554529876734008757
"(1, 33, 42)",62726858/64566801
"(1, 33, 43)",900135653061619/926510094424827
"(1, 33, 44)",1673223267/1722131320
"(1, 33, 45)",1062/1093
"(1, 33, 46)",774929/797160
"(1, 33, 47)",28264243375834329702873621/29074868501520029845195084
"(1, 33, 48)",20923793/21523356
"(1, 33, 49)",27898685/28697814
"(1, 33, 50)",1688452058945941401/1736809351791959029
"(1, 34, 1)",1/2
"(1, 34, 2)",87913/118098
"(1, 34, 3)",47015/61317
"(1, 34, 4)",5/6
"(1, 34, 5)",13876040100274929346491743706913/15451577191316306180960320872240
"(1, 34, 6)",2253367660363649/2501577254949876
"(1, 34, 7)",107/117
"(1, 34, 8)",12025/13122
"(1, 34, 9)",125919433185457/137260754729766
"(1, 34, 10)",119075573/129159849
"(1, 34, 11)",31643778537629/34315188682440
"(1, 34, 12)",179102201/193710240
"(1, 34, 13)",17/18
"(1, 34, 14)",37921/39366
"(1, 34, 15)",1053/1093
"(1, 34, 16)",9448/9801
"(1, 34, 17)",20748149/21523359
"(1, 34, 18)",27644981/28697814
"(1, 34, 19)",3161/3279
"(1, 34, 20)",10234832372218409694113351641/10597789568804050878573593538
"(1, 34, 21)",1193359630173089/1235346792567894
"(1, 34, 22)",28517/29520
"(1, 34, 23)",850008887299/879874977240
"(1, 34, 24)",1637172969733/1694577218886
"(1, 34, 25)",2114/2187
"(1, 34, 26)",1409/1458
"(1, 34, 27)",28089655262107988899388693/29074868501520029842803600
"(1, 34, 28)",10105467095/10460530353
"(1, 34, 29)",545662598477/564859072962
"(1, 34, 30)",1026757/1062882
"(1, 34, 31)",1385875/1434888
"(1, 34, 32)",469/486
"(1, 34, 33)",1423999989571961171046/1477156353275416849321
"(1, 34, 34)",26/27
"(1, 34, 35)",186004349/192913083
"(1, 34, 36)",23484770735706764389/24315330918113857602
"(1, 34, 37)",5370708346231583/5559060695695689
"(1, 34, 38)",5876224385640260284/6078832682456874987
"(1, 34, 39)",130154622091870169422819/134605872692222360394285
"(1, 34, 40)",157/162
"(1, 34, 41)",1667618477168615528039136723401/1716841910146256241057991630476
"(1, 34, 42)",1968593747823744796/2026277576507096649
"(1, 34, 43)",258056/265599
"(1, 34, 44)",159472793726330022754/164128483697268538773
"(1, 34, 45)",114805/118098
"(1, 34, 46)",2396085194722874085708653/2464745524461774320279277
"(1, 34, 47)",72961671505591109/75047270576910147
"(1, 34, 48)",196297932298829469538297/201908809038333540575025
"(1, 34, 49)",1016975545/1046033352
"(1, 34, 50)",32428700457910781/33354363399333138
"(1, 35, 1)",1/2
"(1, 35, 2)",15215/20439
"(1, 35, 3)",743577361774444299664644945253704518744079/969773729787523602877806713066264426793043
"(1, 35, 4)",5/6
"(1, 35, 5)",1073817/1195742
"(1, 35, 6)",27837017652656413162641057909969/30903154382632617920981208359053
"(1, 35, 7)",27971747/30585828
"(1, 35, 8)",18038/19683
"(1, 35, 9)",731295/797161
"(1, 35, 10)",31636116767207/34315188682440
"(1, 35, 11)",390633089231/423579734640
"(1, 35, 12)",1248955945698486969/1350851718835253557
"(1, 35, 13)",17/18
"(1, 35, 14)",85285/88533
"(1, 35, 15)",8538428101706480065395/8862938119746644274757
"(1, 35, 16)",136132880525/141214758399
"(1, 35, 17)",41497670/43046721
"(1, 35, 18)",11718688368599369631/12157665462543713203
"(1, 35, 19)",62244479/64570080
"(1, 35, 20)",513242/531441
"(1, 35, 22)",94450950739/97763886360
"(1, 35, 23)",41588504/43046721
"(1, 35, 24)",1763891021453789893812071065644108783/1824800363140073128709903695529576011
"(1, 35, 25)",5711408478181859618849/5908625413101667397286
"(1, 35, 26)",45500561243/47071589400
"(1, 35, 27)",2048810296399491459461216949/2119557913760810175714721660
"(1, 35, 28)",21401/22140
"(1, 35, 29)",72472190287142408/75013002459817119
"(1, 35, 30)",259129611/268218727
"(1, 35, 31)",85553/88560
"(1, 35, 32)",38527791936960468552926/39883221538436254931667
"(1, 35, 33)",8429077694229041409484677876071102215328187/8727963568087712425894351792183278173740093
"(1, 35, 34)",186004349/192913083
"(1, 35, 35)",26/27
"(1, 35, 36)",6041607735727943692911248754803149424304099598548922502300820374157/6265787482177970379256224194341932835362199440052266590431584136651
"(1, 35, 37)",1684162769/1743392187
"(1, 35, 38)",8292574540421/8578797170337
"(1, 35, 40)",157/162
"(1, 35, 41)",218689428091507174/225141952945232961
"(1, 35, 42)",1272728671249670052061107897236365710522483498885442680867723/1310020508637620352391208095713646635237676569969979406262757
"(1, 35, 43)",6864623648048747676433054481/7065193045869367250639013333
"(1, 35, 44)",773873/796068
"(1, 35, 45)",104751251333359592360504243471473031614809/107752636643058178097752917207847961028757
"(1, 35, 46)",45763444960/47071559889
"(1, 35, 47)",41850620/43046721
"(1, 35, 49)",2260398673/2324522934
"(1, 35, 50)",3705937967627/3811055350293
"(1, 36, 1)",1/2
"(1, 36, 2)",721909692195031812600230395620655061148735/969773729787523602877806713066264426793043
"(1, 36, 3)",710404820172509/926510094425880
"(1, 36, 4)",5/6
"(1, 36, 5)",134790131267724087/150094635684419611
"(1, 36, 6)",1077111/1195742
"(1, 36, 7)",1549854145913/1694577218886
"(1, 36, 8)",2191617/2391484
"(1, 36, 9)",13163474/14348907
"(1, 36, 10)",390577324841/423644294880
"(1, 36, 11)",1245800649802272363/1350851718835253557
"(1, 36, 12)",674/729
"(1, 36, 13)",17/18
"(1, 36, 14)",373248027/387440173
"(1, 36, 15)",13823486/14348907
"(1, 36, 16)",4217/4374
"(1, 36, 17)",1424253553426856063178/1477156353275416849321
"(1, 36, 18)",11026504228733/11438396227467
"(1, 36, 19)",1405/1458
"(1, 36, 20)",3316283881774008937927884055467/3433683820292514337678037941123
"(1, 36, 21)",769742/796797
"(1, 36, 22)",3580459582341169/3706040377703682
"(1, 36, 23)",4625451/4785157
"(1, 36, 24)",2114/2187
"(1, 36, 25)",38053/39366
"(1, 36, 26)",2048817091313123200961700309/2119557913760810175714721660
"(1, 36, 27)",273006693218/282429536481
"(1, 36, 28)",83221025/86093442
"(1, 36, 29)",2382782458466213424599272033532871585674560278832658937/2465034704958067503996131454943986712156808124038135533
"(1, 36, 30)",217594635528289291/225107637756816240
"(1, 36, 31)",12844354807025729822786/13294407179478751643889
"(1, 36, 32)",1736117828984130387364406052052372173834041609591314876233/1797010299914431210413179829551996198006691831052145539603
"(1, 36, 33)",336839553/348678440
"(1, 36, 34)",23484770735706764389/24315330918113857602
"(1, 36, 35)",6041607735727943692911248754803149424304099598548922502300820374157/6265787482177970379256224194341932835362199440052266590431584136651
"(1, 36, 36)",26/27
"(1, 36, 37)",469/486
"(1, 36, 38)",60496753581012975473320251996473062037040571647003/62618368768939376720930027266522984633306063923121
"(1, 36, 39)",3685793995142/3812605032249
"(1, 36, 40)",157/162
"(1, 36, 41)",564569784/581130733
"(1, 36, 42)",1968733651616321976/2026277576509488133
"(1, 36, 43)",1417/1458
"(1, 36, 44)",656617322769115113/675425858836496044
"(1, 36, 45)",2325033/2391484
"(1, 36, 46)",7270538620414175264003/7478104038456797799075
"(1, 36, 48)",2324477/2390391
"(1, 36, 49)",258398/265719
"(1, 36, 50)",77574056589540509991579/79766443077154939399843
"(1, 37, 1)",1/2
"(1, 37, 2)",142003903160707582082266564433/190760212238472915814324949040
"(1, 37, 3)",17262831190062905/22514195294548884
"(1, 37, 4)",5/6
"(1, 37, 5)",119311/132858
"(1, 37, 6)",25850677/28697814
"(1, 37, 7)",118129133/129159849
"(1, 37, 8)",6390755501/6973568802
"(1, 37, 9)",4013/4374
"(1, 37, 10)",1004/1089
"(1, 37, 11)",1345/1458
"(1, 37, 12)",59699183/64569717
"(1, 37, 13)",17/18
"(1, 37, 14)",62204927/64570077
"(1, 37, 15)",4897539186593/5083731656658
"(1, 37, 16)",350/363
"(1, 37, 17)",15128699335/15690519963
"(1, 37, 18)",4217/4374
"(1, 37, 19)",26/27
"(1, 37, 20)",6929222/7174449
"(1, 37, 21)",83171461/86093442
"(1, 37, 22)",1409/1458
"(1, 37, 23)",27740893/28697814
"(1, 37, 24)",12685/13122
"(1, 37, 25)",29/30
"(1, 37, 26)",44228097574205/45753584909922
"(1, 37, 27)",409510301861/423644216148
"(1, 37, 28)",29/30
"(1, 37, 29)",9247609/9565938
"(1, 37, 30)",4284001174821515241173/4431469059826250547963
"(1, 37, 31)",114161/118098
"(1, 37, 32)",15167328323/15690529800
"(1, 37, 33)",1409/1458
"(1, 37, 34)",5370708346231583/5559060695695689
"(1, 37, 35)",1684162769/1743392187
"(1, 37, 36)",469/486
"(1, 37, 37)",26/27
"(1, 37, 38)",402942322710365197697297131145273/417192584165540266577091966205668
"(1, 37, 39)",72545992511713091/75047317648410987
"(1, 37, 40)",157/162
"(1, 37, 41)",62703251/64540557
"(1, 37, 42)",3098201/3188646
"(1, 37, 43)",2396110045822163907416855/2464745524461774320279277
"(1, 37, 44)",564987599/581130612
"(1, 37, 45)",183062556377/188286357654
"(1, 37, 46)",774119/796068
"(1, 37, 47)",9302473/9565938
"(1, 37, 48)",82400846741/84728701512
"(1, 37, 49)",473/486
"(1, 37, 50)",304750410863077009582928586168752/312894372705701071744379346571791
"(1, 38, 1)",1/2
"(1, 38, 2)",5840102345/7845263262
"(1, 38, 3)",23695104883161346743169812007143/30903154382632617920981208359053
"(1, 38, 4)",5/6
"(1, 38, 5)",61632433116542/68630377364883
"(1, 38, 6)",523476192/581130733
"(1, 38, 7)",31384551786821/34315188682440
"(1, 38, 8)",2191151/2391120
"(1, 38, 9)",10985313412102952288771822594070066164553/11972515182562019788712159015848559464891
"(1, 38, 10)",3843867763892167/4169295424916640
"(1, 38, 11)",9077/9837
"(1, 38, 12)",8194578245639060380623/8862938119746644274757
"(1, 38, 13)",17/18
"(1, 38, 14)",170660/177147
"(1, 38, 15)",11711643990181289949/12157665462543713203
"(1, 38, 16)",14017231807735647388655915/14537434250760014922597522
"(1, 38, 17)",18980/19683
"(1, 38, 19)",1163417771/1206961560
"(1, 38, 20)",13858784/14348907
"(1, 38, 21)",100958217926194975225371638085382762982189459324222016160600404786067740148694556915/104495676331778315966103878903450701989609104331154369125153724022893118264295225157
"(1, 38, 22)",51405011085268883929945/53177628717915006575574
"(1, 38, 23)",17629702838042459569/18236498183355216600
"(1, 38, 24)",2049051070718180279529743469/2119557913760810175714721660
"(1, 38, 25)",398093667554705/411782264189298
"(1, 38, 26)",895456873065416/926086450121199
"(1, 38, 27)",3269555469331128993181976753919637517731062063754083/3381391913522726342930221530541978173238587142238731
"(1, 38, 28)",578009/597780
"(1, 38, 29)",6344/6561
"(1, 38, 30)",8437858631179979893451686066556720678407641/8727963568087712425894351792183278173740093
"(1, 38, 31)",2311631/2391120
"(1, 38, 32)",273034349156/282429536481
"(1, 38, 33)",6057305143276828151840979956647324651769627698422736645403607706071/6265787482177970379256224194341932835362199440052266590431584136651
"(1, 38, 34)",5876224385640260284/6078832682456874987
"(1, 38, 35)",8292574540421/8578797170337
"(1, 38, 36)",60496753581012975473320251996473062037040571647003/62618368768939376720930027266522984633306063923121
"(1, 38, 37)",402942322710365197697297131145273/417192584165540266577091966205668
"(1, 38, 38)",26/27
"(1, 38, 39)",1265634843252768072418866871785919260054476076025912955155005/1310020508637620352391208095713646635237676569969979406262757
"(1, 38, 40)",157/162
"(1, 38, 41)",4647140/4782969
"(1, 38, 43)",3706972614887/3812796351009
"(1, 38, 44)",6650137764571498559/6838686818758206225
"(1, 38, 46)",473/486
"(1, 38, 47)",412433343917/423450594477
"(1, 38, 49)",11141827446329/11438396227476
"(1, 38, 50)",1253470122370/1286819575587
"(1, 39, 1)",1/2
"(1, 39, 2)",23004656382015776419563726284445/30903154382632617920981208359053
"(1, 39, 3)",2750521/3587226
"(1, 39, 4)",5/6
"(1, 39, 5)",715878/797161
"(1, 39, 6)",4711284797/5230175508
"(1, 39, 7)",1162391113801/1270932884640
"(1, 39, 8)",10971157585843074641194842298624753996311/11972515182562019788712159015848559464891
"(1, 39, 9)",28793530298/31381059609
"(1, 39, 10)",59503001/64540557
"(1, 39, 11)",256645962607506615447125015332053/278128389443693527934467475898331
"(1, 39, 12)",59701454/64570077
"(1, 39, 13)",17/18
"(1, 39, 14)",1053/1093
"(1, 39, 15)",26/27
"(1, 39, 16)",12653/13122
"(1, 39, 18)",27/28
"(1, 39, 19)",27670393/28697814
"(1, 39, 20)",100945581410980690443148027499089163259519788945375389280773589271675266791163986383/104495676331778315966103878903450701989609104331154369125153724022893118264295225157
"(1, 39, 21)",1791259044643208/1853020188851841
"(1, 39, 22)",17630275854404076551/18236498188585393200
"(1, 39, 23)",20494631851531577980833758751/21195579137608101757147216600
"(1, 39, 24)",1784/1845
"(1, 39, 25)",3686821750207/3812797945332
"(1, 39, 26)",117/121
"(1, 39, 27)",52892781870623289451/54701155974906346320
"(1, 39, 28)",115692862218673167970720/119649664615308764795001
"(1, 39, 29)",8439429356229237397336337470935982770920121/8727963568087712425894351792183278173740093
"(1, 39, 30)",385405/398574
"(1, 39, 31)",4915764097933/5083731656658
"(1, 39, 32)",3219875471676979765057434040952148756921644938861976470030683796920866343/3329896365316142756322307042065269799503058266647579891695711625572318163
"(1, 39, 33)",4284958030682704887176/4431469025511061865523
