Initial state,P(Loser = Player 1)
"(2, 4, 22)",373892245050675355/642467170514947148
"(2, 4, 23)",348395955445350326096618204267234577617270905450213120113781293245729/598010412622484406031140783693779128535053289944002084684229248893798
"(2, 4, 24)",40421276890441/69350129553514
"(2, 4, 25)",101874252725725743984179392901555528856932235530919156549960823305318234086739270/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 4, 26)",22109495812401876655628/37934411185554452364005
"(2, 4, 27)",57344722893743739689722068380577322146190270046535365119566620178535009385504142973/98258073518218752330529544705641952291311816771434176196977400215347386552853071844
"(2, 4, 28)",1529250476843789301594/2626941360963688147249
"(2, 4, 30)",228513021249911530438561634/391078246137132032002726553
"(2, 4, 32)",1674494814672466066192438339/2856388343613233576872397036
"(2, 4, 34)",4284827905625134243422857147044029735919/7303141811389449270142169303706830902572
"(2, 4, 36)",20687868410086046172078431118435/35205206000236487121614394262957
"(2, 4, 38)",6639791456493639067248437641701967736325387395/11294766261976520340836662479108610812368162329
"(2, 4, 40)",247416569018327274042905257689024258457340/420689198494507164669348095763019148178321
"(2, 4, 42)",36172274970317893933103612101897659317100519793749301962/61482729245986333895538225220264774094221677187599514909
"(2, 4, 44)",14952393461576463348554087596591300735170052945487/25401044914489243793200276906463506320881985646095
"(2, 4, 46)",397310532791155788171742308559970652759174490272774701826871097751812/674906066122826288832270634570547309980429748845223192182682303910817
"(2, 4, 48)",6504896385633680566966995376608002757475690455096663513/11046774187701380572574518534649183196387591553689214837
"(2, 4, 50)",893962409194818693543301695830671490112729256022013757657442105463171045017316189/1518069507480872034352904787905540638035755247596033186331629520855088763948554184
"(2, 5, 1)",38368/107555
"(2, 5, 2)",6727/15019
"(2, 5, 3)",3388439/6955854
"(2, 5, 4)",3529997/7036351
"(2, 5, 5)",346875260413/783804559643
"(2, 5, 6)",110672916812/213378126031
"(2, 5, 7)",293617161095758997/550686146155668984
"(2, 5, 8)",38424649615647/69350129553514
"(2, 5, 9)",3039040347164154603547/5419201597936350337715
"(2, 5, 10)",1495573108152538186574/2626941360963688147249
"(2, 5, 11)",224498021104859441975658419/391078246137132032002726553
"(2, 5, 12)",1244038741608273592113022913/2142291257709925182654297777
"(2, 5, 13)",3615850554625984622459587691012005970513/6259835838333813660121859403177283630776
"(2, 5, 14)",20420880850730673583060226656507/35205206000236487121614394262957
"(2, 5, 15)",1841833238065538518960387134481458090724641511/3227076074850434383096189279745317374962332094
"(2, 5, 16)",244927540872704830011643100866248213237562/420689198494507164669348095763019148178321
"(2, 5, 17)",313232496655896729033861270476362395807350210305459193/537749818478014582176719171022723971669577351495039489
"(2, 5, 18)",4980396601742756682810624046513802082879888050936/8467014971496414597733425635487835440293995215365
"(2, 5, 19)",1366214399987742804282435679134331765474634918023185180571260463224457/2313963655278261561710642175670447919932901996040765230340625041979944
"(2, 5, 20)",6541117341136031820615915241076824545183966241578907338/11046774187701380572574518534649183196387591553689214837
"(2, 5, 21)",48190392612310214329421478584311878393305183669530996328134671543019548318495653/81325152186475287554619899352082534180486888264073206410623010045808326640101117
"(2, 5, 22)",533515333346101203019072662344262589811881260182432405828360261939045/897015618933726609046711175540668692802579934916003127026343873340697
"(2, 5, 24)",104144802160217284205574650101085296686493916952371123286132352990002935358641246/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 5, 26)",293987900045247444604405919395480643212900632810650051026229246534250162894797352837/491290367591093761652647723528209761456559083857170880984887001076736932764265359220
"(2, 6, 1)",5644/15019
"(2, 6, 2)",19/42
"(2, 6, 3)",521939/1005193
"(2, 6, 4)",113/217
"(2, 6, 5)",110672916812/213378126031
"(2, 6, 6)",307/654
"(2, 6, 7)",18718913036676/34675064776757
"(2, 6, 8)",1207/2195
"(2, 6, 9)",1507772841985489593977/2626941360963688147249
"(2, 6, 10)",52181/90114
"(2, 6, 11)",2508671273538397778226945041/4284582515419850365308595554
"(2, 6, 12)",4770930/8115163
"(2, 6, 13)",62836469261354839114769305864000/105615618000709461364843182788871
"(2, 6, 14)",25240097/42218106
"(2, 6, 15)",251743680779717087961886698987805793700965/420689198494507164669348095763019148178321
"(2, 6, 16)",1400282283425/2351413678929
"(2, 6, 17)",3027884409631609885331669519357957785806960425482/5080208982897848758640055381292701264176397129219
"(2, 6, 18)",124828754503/213378126031
"(2, 6, 19)",6597006234092140755669859816362982163163303286435514388/11046774187701380572574518534649183196387591553689214837
"(2, 6, 20)",329163154048825171/550686146155668984
"(2, 6, 21)",1083715693228286405232481688104433793954830110548586299259374223077311/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 6, 22)",13257721081061/21900040911636
"(2, 6, 23)",105933576077564228809124558130257878531331651665898605347892349225471478574230136/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 6, 24)",9872691261440390046074/16257604793809051013145
"(2, 6, 25)",149789070116281491176101379650592054514320019103931759445726966183060569834102589039/245645183795546880826323861764104880728279541928585440492443500538368466382132679610
"(2, 6, 26)",1602356311971737691015/2626941360963688147249
"(2, 6, 28)",5021281267411114142093519717/8212643168879772672057257613
"(2, 6, 30)",31519182453144620975158980007/51414990185038204383703146648
"(2, 6, 32)",35548295235852279099190454831911842523/57961442947535311667794994473863737322
"(2, 6, 34)",194662914214414266874322317079857/316846854002128384094529548366613
"(2, 6, 36)",5947481058253457507443784198948737266045136571/9681228224551303149288567839235952124886996282
"(2, 6, 38)",1551583789329610507164228643250697372924467/2524135190967042988016088574578114889069926
"(2, 6, 40)",16174325027582350499957528292094464140251251770213821588/26349741105422714526659239380113474611809290223256934961
"(2, 6, 42)",15548892881748879629331565699619926025740563053444/25401044914489243793200276906463506320881985646095
"(2, 6, 44)",24915275778607547403689829760507466871158271666057351736047093842659/40595853601373009854572669748604349472507052562118688251589913017192
"(2, 6, 46)",6798580123169636508343630294007465338059055427882780555/11046774187701380572574518534649183196387591553689214837
"(2, 6, 48)",267048928603018309733231612563405902172928357195793309598079905601714785290657857/433734144994534866957972796544440182295930070741723767523322720244311075413872624
"(2, 6, 50)",1658894934177912251120010086641857553189381527077647786618062086889967/2691046856801179827140133526622006078407739804748009381079031620022091
"(2, 7, 1)",21718301/56806141
"(2, 7, 2)",3295685/7036351
"(2, 7, 3)",175873117048/335916239847
"(2, 7, 4)",231918625879/426756252062
"(2, 7, 5)",293617161095758997/550686146155668984
"(2, 7, 6)",18718913036676/34675064776757
"(2, 7, 7)",2612807097312708911547/5419201597936350337715
"(2, 7, 8)",1454252066335718807342/2626941360963688147249
"(2, 7, 9)",401182405219698264244484999/714142884250415014961500662
"(2, 7, 10)",5036575822963081174138649819/8569165030839700730617191108
"(2, 7, 11)",17138877672485791109413119396471801766/28980721473767655833897497236931868661
"(2, 7, 12)",21013868237039407291824679822710/35205206000236487121614394262957
"(2, 7, 13)",5824791727457861200213016172097211309061475537/9681228224551303149288567839235952124886996282
"(2, 7, 14)",170377446385563141595979826988839771676559/280459465663004776446232063842012765452214
"(2, 7, 15)",1454300636976234263867824703212229179711987352653860968/2395431009583883138787203580010315873800844565750630451
"(2, 7, 16)",15481545175032885873291132851477171682569096875037/25401044914489243793200276906463506320881985646095
"(2, 7, 17)",706758312170495740758305783570619825165343855924363514032436618597137/1156981827639130780855321087835223959966450998020382615170312520989972
"(2, 7, 18)",6753228781808041505975905793980832625124935459064260358/11046774187701380572574518534649183196387591553689214837
"(2, 7, 19)",395202226460028778692565095483382042970799640270255085625581107482359193947177911/650601217491802300436959194816660273443895106112585651284984080366466613120808936
"(2, 7, 20)",362972347795467008346327243768876506883877953734004349129213384152363/598010412622484406031140783693779128535053289944002084684229248893798
"(2, 7, 21)",615279684086804387913980661452937957181284636656644746581362864291021798144903342865/1029649967794292865868636775260678851200178884248984979612302897786196086935780405908
"(2, 7, 22)",106490573233185160096473799913869585785495089880512390063879387634802801125895226/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 7, 24)",303048685336772157151099800516683113019866693174218499860953296508055011791664103093/491290367591093761652647723528209761456559083857170880984887001076736932764265359220
"(2, 8, 1)",2728776/7036351
"(2, 8, 2)",44/93
"(2, 8, 3)",31906088041/60965178866
"(2, 8, 4)",60/109
"(2, 8, 5)",38424649615647/69350129553514
"(2, 8, 6)",1207/2195
"(2, 8, 7)",1454252066335718807342/2626941360963688147249
"(2, 8, 8)",7379/15019
"(2, 8, 9)",2398822755227823901788952451/4284582515419850365308595554
"(2, 8, 10)",27650603/48690978
"(2, 8, 11)",62599689232582743997118403827356/105615618000709461364843182788871
"(2, 8, 12)",602591/1005193
"(2, 8, 13)",253336149664122888434253285248217643525654/420689198494507164669348095763019148178321
"(2, 8, 14)",1426448389150/2351413678929
"(2, 8, 15)",15560510510028522587052202846313998524513686754658/25401044914489243793200276906463506320881985646095
"(2, 8, 16)",130877374629/213378126031
"(2, 8, 17)",6793419815751660574604296848986021062194811104510160713/11046774187701380572574518534649183196387591553689214837
"(2, 8, 18)",9947088885861389/16196651357519676
"(2, 8, 19)",184286039020341292809192213178296453723684893153543832119975236845130/299005206311242203015570391846889564267526644972001042342114624446899
"(2, 8, 20)",21393083726023/34675064776757
"(2, 8, 21)",107766052209824439483564199678817280024971193974948757424591467732258589819193484/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 8, 22)",9978117957947845801528/16257604793809051013145
"(2, 8, 23)",302194933858314045839934957860206304881431391932342818425799699299222090025592874647/491290367591093761652647723528209761456559083857170880984887001076736932764265359220
"(2, 8, 24)",1587632244934798889985/2626941360963688147249
"(2, 8, 26)",129681370826722298020694959/210580594073840324924545067
"(2, 8, 28)",1781204765835321324628651835/2856388343613233576872397036
"(2, 8, 30)",93175618338117767214446626573160714201/149043710436519372860044271504221038828
"(2, 8, 32)",66327298471560531292392785490554/105615618000709461364843182788871
"(2, 8, 34)",3043282754426849054967782214490530148544117738/4840614112275651574644283919617976062443498141
"(2, 8, 36)",264829019395020270836700026102241265383703/420689198494507164669348095763019148178321
"(2, 8, 38)",5533253256793464555182077831346413492658842680086559886/8783247035140904842219746460037824870603096741085644987
"(2, 8, 40)",32042590777992951666147797600500679876138106408427/50802089828978487586400553812927012641763971292190
"(2, 8, 42)",26057249585256540196699192225664466881413215246911959743027914081905/41320779558540385030547181708400855713087535643585093398939732892499
"(2, 8, 44)",6972787772768116415523080732807999033673636042269575669/11046774187701380572574518534649183196387591553689214837
"(2, 8, 46)",29328058727340578811828865788565617898418284378117924609235491123050918755328295/46471515535128735745497085344047162388849650436613260806070291454747615222914924
"(2, 8, 48)",377637893003637565317409811844553158395913332397990768928717942872847/598010412622484406031140783693779128535053289944002084684229248893798
"(2, 9, 1)",6431740299088/16459895752503
"(2, 9, 2)",205055905063/426756252062
"(2, 9, 3)",11950975791691613/22945256089819541
"(2, 9, 4)",19188262036913/34675064776757
"(2, 9, 5)",3039040347164154603547/5419201597936350337715
"(2, 9, 6)",1507772841985489593977/2626941360963688147249
"(2, 9, 7)",401182405219698264244484999/714142884250415014961500662
"(2, 9, 8)",2398822755227823901788952451/4284582515419850365308595554
"(2, 9, 9)",773604907909641181271282795249131603123/1564958959583453415030464850794320907694
"(2, 9, 10)",19874949244669796650207249896838/35205206000236487121614394262957
"(2, 9, 11)",5533989896505220934198009050653765431834007463/9681228224551303149288567839235952124886996282
"(2, 9, 12)",502130172756197064643280498796296926153267/841378396989014329338696191526038296356642
"(2, 9, 13)",5292002492632638429720958356961699457404297312146608140/8783247035140904842219746460037824870603096741085644987
"(2, 9, 14)",3083161863759162145625885656269085620426509552587/5080208982897848758640055381292701264176397129219
"(2, 9, 15)",351875941076278990289173664465827291560315381619760556214374235702679/578490913819565390427660543917611979983225499010191307585156260494986
"(2, 9, 16)",6805010684149763168555582653913634780433364552797744861/11046774187701380572574518534649183196387591553689214837
"(2, 9, 17)",100176048625360875518965356903327162769575324931839349518023626660158222126988601/162650304372950575109239798704165068360973776528146412821246020091616653280202234
"(2, 9, 18)",1106344432424677496537703845962890245562688022148036691423497666001189/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 9, 19)",45545977565990455884727327826734550032195520121202227807883430774299215600104438845/73546426271020918990616912518619917942869920303498927115164492699014006209698600422
"(2, 9, 20)",108337136222881467331063127382549599665336075631671408395391813636584152897506120/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 9, 22)",76392030114571022172006357497987512460778462763553990909704530704910885844598632456/122822591897773440413161930882052440364139770964292720246221750269184233191066339805
"(2, 10, 1)",24007484149/60965178866
"(2, 10, 2)",631/1308
"(2, 10, 3)",18571443125172/34675064776757
"(2, 10, 4)",59786/107555
"(2, 10, 5)",1495573108152538186574/2626941360963688147249
"(2, 10, 6)",52181/90114
"(2, 10, 7)",5036575822963081174138649819/8569165030839700730617191108
"(2, 10, 8)",27650603/48690978
"(2, 10, 9)",19874949244669796650207249896838/35205206000236487121614394262957
"(2, 10, 10)",3522116/7036351
"(2, 10, 11)",478084982783515154099331716304452899792153/841378396989014329338696191526038296356642
"(2, 10, 12)",1355257729024/2351413678929
"(2, 10, 13)",30508045488979179624710727985085580024157040009251/50802089828978487586400553812927012641763971292190
"(2, 10, 14)",518279851625/853512504124
"(2, 10, 15)",6751124576496392221563378030614740202161435144119013748/11046774187701380572574518534649183196387591553689214837
"(2, 10, 16)",28156702724520343/45890512179639082
"(2, 10, 17)",1109626718470287051615406554490045659679182872439582598746051492527701/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 10, 18)",258287600248547/416100777321084
"(2, 10, 19)",108635239252096716151123003266193108255277245224988393489941589955518606233861301/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 10, 20)",3377957002474178998319/5419201597936350337715
"(2, 10, 21)",307265051226132659568473956246660813678702933565835604886407895473125748739550568463/491290367591093761652647723528209761456559083857170880984887001076736932764265359220
"(2, 10, 22)",1643901316946507937247/2626941360963688147249
"(2, 10, 24)",10271062765932195745452226529/16425286337759545344114515226
"(2, 10, 26)",32288815904144826873791386879/51414990185038204383703146648
"(2, 10, 28)",650006532286273868033229287193845033119/1043305973055635610020309900529547271796
"(2, 10, 30)",64704146167268871706057074522476/105615618000709461364843182788871
"(2, 10, 32)",6037602250740596776023012657947529509853431669/9681228224551303149288567839235952124886996282
"(2, 10, 34)",796078626094719878487092559142857545451140/1262067595483521494008044287289057444534963
"(2, 10, 36)",16657524135671761514032262142454547416718324429236496026/26349741105422714526659239380113474611809290223256934961
"(2, 10, 38)",16124420157691959853914321326580426834054296853893/25401044914489243793200276906463506320881985646095
"(2, 10, 40)",16712884389332794818986975022034349673009807783509921439091149531601/26295041537252972292166388359891453635601159045917786708416193658863
"(2, 10, 42)",42175362339100732461896902739788414463502590370607729937/66280645126208283435447111207895099178325549322135289022
"(2, 10, 44)",828091422925410566623605997725547481066957804174054794882792278239830000243307795/1301202434983604600873918389633320546887790212225171302569968160732933226241617872
"(2, 10, 46)",6860240206243894407556045301202770553997653758284110730585699316506585/10764187427204719308560534106488024313630959218992037524316126480088364
"(2, 10, 50)",222955983671122254606747557508693671135412979751137119210795715747565291721661891/349545350860356749111709502828076371898908435498990931182689408524128461577776394
"(2, 11, 1)",126957445237627863/321233585257473574
"(2, 11, 2)",33556219901709/69350129553514
"(2, 11, 3)",26264490025606045043573/48772814381427153039435
"(2, 11, 4)",1473141918765765981571/2626941360963688147249
"(2, 11, 5)",224498021104859441975658419/391078246137132032002726553
"(2, 11, 6)",2508671273538397778226945041/4284582515419850365308595554
"(2, 11, 7)",17138877672485791109413119396471801766/28980721473767655833897497236931868661
"(2, 11, 8)",62599689232582743997118403827356/105615618000709461364843182788871
"(2, 11, 9)",5533989896505220934198009050653765431834007463/9681228224551303149288567839235952124886996282
"(2, 11, 10)",478084982783515154099331716304452899792153/841378396989014329338696191526038296356642
"(2, 11, 11)",13244384468393082789498079103683444063157101236315565709/26349741105422714526659239380113474611809290223256934961
"(2, 11, 12)",4840813925650288313711430841360494511077010502024/8467014971496414597733425635487835440293995215365
"(2, 11, 13)",446574185987407915403466734250865859775691246473396888137516654991233/771321218426087187236880725223482639977633998680255076780208347326648
"(2, 11, 14)",6674723776394423871494670186844584976930629828435419531/11046774187701380572574518534649183196387591553689214837
"(2, 11, 16)",1098736149545246418662941764267571068877084199984974445161213208336843/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 11, 18)",108445586806959011187320518239236773081434189553723548853059303159873183723704860/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 12, 1)",27485014881863/69350129553514
"(2, 12, 2)",22376/46095
"(2, 12, 3)",1438371019815848745644/2626941360963688147249
"(2, 12, 4)",8298/15019
"(2, 12, 5)",1244038741608273592113022913/2142291257709925182654297777
"(2, 12, 6)",4770930/8115163
"(2, 12, 7)",21013868237039407291824679822710/35205206000236487121614394262957
"(2, 12, 8)",602591/1005193
"(2, 12, 9)",502130172756197064643280498796296926153267/841378396989014329338696191526038296356642
"(2, 12, 10)",1355257729024/2351413678929
"(2, 12, 11)",4840813925650288313711430841360494511077010502024/8467014971496414597733425635487835440293995215365
"(2, 12, 12)",108017014281/213378126031
"(2, 12, 13)",6352178587105527154670916479726242308240203509635748190/11046774187701380572574518534649183196387591553689214837
"(2, 12, 14)",80280864746739227/137671536538917246
"(2, 12, 15)",49549512427823568426048410155038919752796016489403618951854646290809/81546874448520600822428288685515335709325448628727557002394897576427
"(2, 12, 16)",21248667640539/34675064776757
"(2, 12, 17)",107641922907585534865780608491369841220030518796629224567998609965301659989620480/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 12, 18)",30222426431864891283841/48772814381427153039435
"(2, 12, 19)",307497998163919557420438429660170605275521676238214508440410416843908262685743583271/491290367591093761652647723528209761456559083857170880984887001076736932764265359220
"(2, 12, 20)",1640810152833367160839/2626941360963688147249
"(2, 12, 22)",3944934107888427362972069/6264411265354517675100883
"(2, 12, 24)",904394252506309712871345465/1428194171806616788436198518
"(2, 12, 26)",36701667407853840658020228136032587789/57961442947535311667794994473863737322
"(2, 12, 28)",67088386536290975429346936189760/105615618000709461364843182788871
"(2, 12, 30)",3065317830900647710114113185029555151197776269/4840614112275651574644283919617976062443498141
"(2, 12, 32)",533733347534767510923681305835888404864317/841378396989014329338696191526038296356642
"(2, 12, 34)",16575359565579926009539105431688268106002620086044120560/26349741105422714526659239380113474611809290223256934961
"(2, 12, 36)",31396843526503836657645210008702179256936481096599/50802089828978487586400553812927012641763971292190
"(2, 12, 38)",60626012521376526918447315229577758301293510329135810808473836814939/96415152303260898404610090652935329997204249835031884597526043415831
"(2, 12, 40)",7028204967453388751858069218691839862282122853136204703/11046774187701380572574518534649183196387591553689214837
"(2, 12, 44)",574203535994938271401665433543174500257918479487147508210032863758682/897015618933726609046711175540668692802579934916003127026343873340697
"(2, 12, 48)",112096435290392310512093225597577150540022204815797361814400913888197730238713954/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 13, 1)",191028991580315029618/480182420070309523595
"(2, 13, 2)",1281073977253833945109/2626941360963688147249
"(2, 13, 3)",1507474900713906333336658569/2737547722959924224019085871
"(2, 13, 4)",1210414559044935734462551088/2142291257709925182654297777
"(2, 13, 5)",3615850554625984622459587691012005970513/6259835838333813660121859403177283630776
"(2, 13, 6)",62836469261354839114769305864000/105615618000709461364843182788871
"(2, 13, 7)",5824791727457861200213016172097211309061475537/9681228224551303149288567839235952124886996282
"(2, 13, 8)",253336149664122888434253285248217643525654/420689198494507164669348095763019148178321
"(2, 13, 9)",5292002492632638429720958356961699457404297312146608140/8783247035140904842219746460037824870603096741085644987
"(2, 13, 10)",30508045488979179624710727985085580024157040009251/50802089828978487586400553812927012641763971292190
"(2, 13, 11)",446574185987407915403466734250865859775691246473396888137516654991233/771321218426087187236880725223482639977633998680255076780208347326648
"(2, 13, 12)",6352178587105527154670916479726242308240203509635748190/11046774187701380572574518534649183196387591553689214837
"(2, 13, 13)",82737502771349107741941205793468399139960205493316515678326741467449536712245235/162650304372950575109239798704165068360973776528146412821246020091616653280202234
"(2, 13, 14)",172705178193795652615470217792372599920423883947786576977595581206274/299005206311242203015570391846889564267526644972001042342114624446899
"(2, 13, 16)",106443455212443600862794050937587444262355864256956830152829134541233728079462158/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 14, 1)",1052913916946726679972/2626941360963688147249
"(2, 14, 2)",7330/15019
"(2, 14, 3)",4749024847324051337976437803/8569165030839700730617191108
"(2, 14, 4)",32214606/56806141
"(2, 14, 5)",20420880850730673583060226656507/35205206000236487121614394262957
"(2, 14, 6)",25240097/42218106
"(2, 14, 7)",170377446385563141595979826988839771676559/280459465663004776446232063842012765452214
"(2, 14, 8)",1426448389150/2351413678929
"(2, 14, 9)",3083161863759162145625885656269085620426509552587/5080208982897848758640055381292701264176397129219
"(2, 14, 10)",518279851625/853512504124
"(2, 14, 11)",6674723776394423871494670186844584976930629828435419531/11046774187701380572574518534649183196387591553689214837
"(2, 14, 12)",80280864746739227/137671536538917246
"(2, 14, 13)",172705178193795652615470217792372599920423883947786576977595581206274/299005206311242203015570391846889564267526644972001042342114624446899
"(2, 14, 14)",53393977813433/104025194330271
"(2, 14, 15)",101563902202413913596499739969525398097648078654300983633045384121939113067965462/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 14, 16)",28684931230594515891499/48772814381427153039435
"(2, 14, 18)",3248386035697457999137/5253882721927376294498
"(2, 14, 20)",1711985599662214870212691772/2737547722959924224019085871
"(2, 14, 22)",774663398314886718231258991/1224166432977100104373884444
"(2, 14, 24)",3966980956662554030252875664848298613847/6259835838333813660121859403177283630776
"(2, 14, 26)",202098848255091479574638323549816/316846854002128384094529548366613
"(2, 14, 28)",1032505700147664294586408365356180685848127917/1613538037425217191548094639872658687481166047
"(2, 14, 30)",1618212812346887077299345942693013714210661/2524135190967042988016088574578114889069926
"(2, 14, 32)",5625435842827694111247091565125626626361497703142090936/8783247035140904842219746460037824870603096741085644987
"(2, 14, 34)",97671926599046150213009908409038235035708552338631/152406269486935462759201661438781037925291913876570
"(2, 14, 36)",184596439892803032581128598868171631161843443505992814173756182471958/289245456909782695213830271958805989991612749505095653792578130247493
"(2, 14, 38)",21190670622696171098254202932527523626816853168151290619/33140322563104141717723555603947549589162774661067644511
"(2, 14, 42)",1117352663559944929620064890142043735698780794875697848898635046700589/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 14, 46)",336026814151989506563651946717731526848339998923549359934966677832482577866888370/524318026290535123667564254242114557848362653248486396774034112786192692366664591
"(2, 15, 1)",1100537642787815210918967449/2737547722959924224019085871
"(2, 15, 2)",700910338183884983120014533/1428194171806616788436198518
"(2, 15, 3)",16086554048653419089410137545258534641/28980721473767655833897497236931868661
"(2, 15, 4)",60650843205096002985653757427798/105615618000709461364843182788871
"(2, 15, 5)",1841833238065538518960387134481458090724641511/3227076074850434383096189279745317374962332094
"(2, 15, 6)",251743680779717087961886698987805793700965/420689198494507164669348095763019148178321
"(2, 15, 7)",1454300636976234263867824703212229179711987352653860968/2395431009583883138787203580010315873800844565750630451
"(2, 15, 8)",15560510510028522587052202846313998524513686754658/25401044914489243793200276906463506320881985646095
"(2, 15, 9)",351875941076278990289173664465827291560315381619760556214374235702679/578490913819565390427660543917611979983225499010191307585156260494986
"(2, 15, 10)",6751124576496392221563378030614740202161435144119013748/11046774187701380572574518534649183196387591553689214837
"(2, 15, 12)",49549512427823568426048410155038919752796016489403618951854646290809/81546874448520600822428288685515335709325448628727557002394897576427
"(2, 15, 14)",101563902202413913596499739969525398097648078654300983633045384121939113067965462/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 15, 16)",71789667389842936337285353833327745345010516531478887401530403107428953123091311351/122822591897773440413161930882052440364139770964292720246221750269184233191066339805
"(2, 16, 1)",1151166758605237952541155061/2856388343613233576872397036
"(2, 16, 2)",23935027/48690978
"(2, 16, 3)",19627246740022730685523774736829/35205206000236487121614394262957
"(2, 16, 4)",4052550/7036351
"(2, 16, 5)",244927540872704830011643100866248213237562/420689198494507164669348095763019148178321
"(2, 16, 6)",1400282283425/2351413678929
"(2, 16, 7)",15481545175032885873291132851477171682569096875037/25401044914489243793200276906463506320881985646095
"(2, 16, 8)",130877374629/213378126031
"(2, 16, 9)",6805010684149763168555582653913634780433364552797744861/11046774187701380572574518534649183196387591553689214837
"(2, 16, 10)",28156702724520343/45890512179639082
"(2, 16, 11)",1098736149545246418662941764267571068877084199984974445161213208336843/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 16, 12)",21248667640539/34675064776757
"(2, 16, 13)",106443455212443600862794050937587444262355864256956830152829134541233728079462158/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 16, 14)",28684931230594515891499/48772814381427153039435
"(2, 16, 15)",71789667389842936337285353833327745345010516531478887401530403107428953123091311351/122822591897773440413161930882052440364139770964292720246221750269184233191066339805
"(2, 16, 16)",1360397809099802318197/2626941360963688147249
"(2, 16, 18)",1620081005234468130867622409/2737547722959924224019085871
"(2, 16, 20)",1777557546617529368751569553/2856388343613233576872397036
"(2, 16, 22)",422131361925067975033171969473812147/671368065029366544414613835604599274
"(2, 16, 24)",67199971402780069982445265727297/105615618000709461364843182788871
"(2, 16, 26)",20991231803443489510911569019486795791348036/32929347702555452888736625303523646683289103
"(2, 16, 28)",179683043333207298403195541130606644425477/280459465663004776446232063842012765452214
"(2, 16, 30)",5642097539764414278857248566034973430545916468370018096/8783247035140904842219746460037824870603096741085644987
"(2, 16, 32)",5456276367602659736449592634047878856589783661459/8467014971496414597733425635487835440293995215365
"(2, 16, 34)",372888178944857961096844998513792267324385996459385774762986336914073/578490913819565390427660543917611979983225499010191307585156260494986
"(2, 16, 36)",7125529734479919017819486256836386158839491213420791596/11046774187701380572574518534649183196387591553689214837
"(2, 16, 38)",628607894161316140334017749922944409079661075880745203829995554603669686752335281/975901826237703450655438792224990410165842659168878476927476120549699919681213404
"(2, 16, 40)",577860779127268268953624433341795272709181028587966252309315932639721/897015618933726609046711175540668692802579934916003127026343873340697
"(2, 16, 44)",112314350739373203966957255830670409198386590026024811991105412361958711163123348/174772675430178374555854751414038185949454217749495465591344704262064230788888197
"(2, 16, 48)",153942280563396852385854993198929099035551386345716546426683044649686267980388713699/245645183795546880826323861764104880728279541928585440492443500538368466382132679610
"(2, 17, 1)",2947072650528957401483177733799207263223/7303141811389449270142169303706830902572
"(2, 17, 2)",52124465671050443533040008181725/105615618000709461364843182788871
"(2, 17, 3)",901610180503013018492926076083216167624752268/1613538037425217191548094639872658687481166047
"(2, 17, 4)",26966765596094923573891988862872852223366/46743244277167462741038677307002127575369
"(2, 17, 5)",313232496655896729033861270476362395807350210305459193/537749818478014582176719171022723971669577351495039489
"(2, 17, 6)",3027884409631609885331669519357957785806960425482/5080208982897848758640055381292701264176397129219
"(2, 17, 8)",6793419815751660574604296848986021062194811104510160713/11046774187701380572574518534649183196387591553689214837
"(2, 17, 10)",1109626718470287051615406554490045659679182872439582598746051492527701/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 18, 1)",14232877079172977847430866960603/35205206000236487121614394262957
"(2, 18, 2)",10427014/21109053
"(2, 18, 3)",52304503114764896869262834139031924288237/93486488554334925482077354614004255150738
"(2, 18, 4)",9520691348078/16459895752503
"(2, 18, 5)",4980396601742756682810624046513802082879888050936/8467014971496414597733425635487835440293995215365
"(2, 18, 6)",124828754503/213378126031
"(2, 18, 7)",6753228781808041505975905793980832625124935459064260358/11046774187701380572574518534649183196387591553689214837
"(2, 18, 8)",9947088885861389/16196651357519676
"(2, 18, 9)",1106344432424677496537703845962890245562688022148036691423497666001189/1794031237867453218093422351081337385605159869832006254052687746681394
"(2, 18, 10)",258287600248547/416100777321084
"(2, 18, 12)",30222426431864891283841/48772814381427153039435
"(2, 18, 14)",3248386035697457999137/5253882721927376294498
