Initial state,P(Loser = Player 1)
"(1, 5, 5)",0.5004434876119833
"(2, 4, 5)",0.5015168645690443
"(1, 6, 6)",0.506093654740131
"(2, 5, 6)",0.5184847144955884
"(1, 7, 7)",0.5131205254322682
"(2, 6, 7)",0.5396071019936831
"(1, 8, 8)",0.5177187986883774
"(2, 7, 8)",0.553386673567715
"(1, 9, 9)",0.5198030383135193
"(2, 8, 9)",0.5596511014686955
"(1, 10, 10)",0.521353326527545
"(2, 9, 10)",0.5643071756348541
"(1, 11, 11)",0.5225738105217701
"(2, 10, 11)",0.5679767313216567
"(1, 12, 12)",0.5237380978085997
"(2, 11, 12)",0.5714793837797846
"(1, 12, 36)",0.6316713165390184
"(2, 11, 36)",0.6317622599451304
"(1, 13, 13)",0.5248276325593998
"(2, 12, 13)",0.5747622273980084
"(1, 13, 39)",0.6325682808186844
"(2, 12, 39)",0.6347403712118326
"(1, 14, 14)",0.5256858644409728
"(2, 13, 14)",0.57733900685236
"(1, 14, 42)",0.6333982655030145
"(2, 13, 42)",0.6366529115385103
"(1, 15, 15)",0.5268432387720368
"(2, 14, 15)",0.5808387485922709
"(1, 15, 45)",0.63421194355006
"(2, 14, 45)",0.6395029512036614
"(1, 16, 16)",0.5279858610539553
"(2, 15, 16)",0.5842379051719758
"(1, 16, 48)",0.635051999980948
"(2, 15, 48)",0.6419747628823096
"(1, 17, 17)",0.5283821156475977
"(2, 16, 17)",0.5854285708426477
"(1, 17, 51)",0.6353974162348219
"(2, 16, 51)",0.6431331129655032
"(1, 18, 18)",0.5286972339709394
"(2, 17, 18)",0.586367542078401
"(1, 18, 54)",0.635696343688081
"(2, 17, 54)",0.6438519942124338
"(1, 19, 19)",0.5290239620908059
"(2, 18, 19)",0.5873462049262054
"(1, 19, 57)",0.6359734242165406
"(2, 18, 57)",0.644798126476528
"(1, 20, 20)",0.5292680655049197
"(2, 19, 20)",0.5880847500592729
"(1, 20, 60)",0.6362249863460855
"(2, 19, 60)",0.6453717860378668
"(1, 21, 21)",0.5295149142555335
"(2, 20, 21)",0.588833317324383
"(1, 21, 63)",0.6364634998581686
"(2, 20, 63)",0.6461849514015902
"(1, 21, 64)",0.646956969794154
"(2, 20, 64)",0.6472510681012803
"(1, 22, 22)",0.5297588522879303
"(2, 21, 22)",0.5895697621096462
"(1, 22, 66)",0.6366529446148538
"(2, 21, 66)",0.6466174245912294
"(1, 22, 67)",0.6471532117394029
"(2, 21, 67)",0.647774501235203
"(1, 23, 23)",0.5299781484445122
"(2, 22, 23)",0.5902254013880421
"(1, 23, 69)",0.6368433485854967
"(2, 22, 69)",0.6472793649130383
"(1, 23, 70)",0.647343764553591
"(2, 22, 70)",0.6483569921802232
"(1, 24, 24)",0.5301334749530051
"(2, 23, 24)",0.5907054714357991
"(1, 24, 72)",0.6370145682769819
"(2, 23, 72)",0.6476786129157565
"(1, 24, 73)",0.6475028948415723
"(2, 23, 73)",0.6487869019532507
"(1, 25, 25)",0.5303300145853443
"(2, 24, 25)",0.5913062701368778
"(1, 25, 75)",0.6371719124424207
"(2, 24, 75)",0.6482151442816559
"(1, 25, 76)",0.6476655808364664
"(2, 24, 76)",0.6492909523499552
"(1, 26, 26)",0.5305056830450136
"(2, 25, 26)",0.5918398411700453
"(1, 26, 78)",0.6373261970460974
"(2, 25, 78)",0.6485752629701603
"(1, 26, 79)",0.6478181289321158
"(2, 25, 79)",0.6496998090304239
"(1, 27, 27)",0.5306651440964284
"(2, 26, 27)",0.5923164712780911
"(1, 27, 81)",0.6374779182331624
"(2, 26, 81)",0.6491023179636827
"(1, 27, 82)",0.6479675843896594
"(2, 26, 82)",0.6501630597575742
"(1, 28, 28)",0.5308433925108808
"(2, 27, 28)",0.5928632397722654
"(1, 28, 84)",0.6376227926171485
"(2, 27, 84)",0.6494288807018324
"(1, 28, 85)",0.6481137818273807
"(2, 27, 85)",0.6505545513577707
"(1, 29, 29)",0.531019424810327
"(2, 28, 29)",0.593397753481219
"(1, 29, 87)",0.6377697342725956
"(2, 28, 87)",0.6499273246583346
"(1, 29, 88)",0.6482600123414454
"(2, 28, 88)",0.651006837277092
"(1, 30, 30)",0.5311653907136445
"(2, 29, 30)",0.5938409764824553
"(1, 30, 90)",0.6379076957008163
"(2, 29, 90)",0.650248810177776
"(1, 30, 91)",0.6483932438525631
"(2, 29, 91)",0.6513514100842097
"(1, 31, 31)",0.5313585565589595
"(2, 30, 31)",0.5944358379798981
"(1, 31, 93)",0.6380471455644888
"(2, 30, 93)",0.6507426069080341
"(1, 31, 94)",0.6485374236333384
"(2, 30, 94)",0.6518048371373775
"(1, 32, 32)",0.5316609404901015
"(2, 31, 32)",0.5953108064912191
"(1, 32, 96)",0.6382585695513472
"(2, 31, 96)",0.651341801406459
"(1, 32, 97)",0.6487406281488678
"(2, 31, 97)",0.6524211817198429
"(1, 33, 33)",0.5317385375916611
"(2, 32, 33)",0.5955452681512389
"(1, 33, 99)",0.6383231014972734
"(2, 32, 99)",0.6515462628230367
"(1, 33, 100)",0.6488068966028214
"(2, 32, 100)",0.6526188624860286
"(1, 34, 34)",0.5318062779428949
"(2, 33, 34)",0.5957485718957984
"(1, 35, 35)",0.5318679983996342
"(2, 34, 35)",0.5959310706203745
"(1, 36, 36)",0.5319251873973311
"(2, 35, 36)",0.5961088063515048
"(1, 37, 37)",0.5319769849510576
"(2, 36, 37)",0.5962632397987264
"(1, 38, 38)",0.5320250779543261
"(2, 37, 38)",0.5964045750139714
"(1, 39, 39)",0.5320778016456672
"(2, 38, 39)",0.5965617868740368
