Initial state,P(Loser = Player 1)
"(1, 1, 1)",0.3333333333333333
"(1, 1, 2)",0.42857142857142855
"(1, 1, 3)",0.4523809523809524
"(1, 1, 4)",0.4731182795698925
"(1, 1, 5)",0.48241590214067276
"(1, 1, 6)",0.48543225946415014
"(1, 1, 7)",0.4880484719355483
"(1, 1, 8)",0.4915700604740369
"(1, 1, 9)",0.4939593453102799
"(1, 1, 10)",0.49486161078045476
"(1, 2, 1)",0.42857142857142855
"(1, 2, 2)",0.42857142857142855
"(1, 2, 3)",0.5207373271889401
"(1, 2, 4)",0.5504587155963303
"(1, 2, 5)",0.5558644414485612
"(1, 2, 6)",0.5525001664558227
"(1, 2, 7)",0.5670972439405803
"(1, 2, 8)",0.5759448327691441
"(1, 2, 9)",0.5784174754952638
"(1, 2, 10)",0.5812746504577535
"(1, 3, 1)",0.4523809523809524
"(1, 3, 2)",0.5207373271889401
"(1, 3, 3)",0.4694189602446483
"(1, 3, 4)",0.5498861047835991
"(1, 3, 5)",0.5790554186918792
"(1, 3, 6)",0.5879031634977634
"(1, 3, 7)",0.5978500551398492
"(1, 3, 8)",0.5955065652517543
"(1, 3, 9)",0.585011954247197
"(1, 3, 10)",0.5977327672880601
"(1, 4, 1)",0.4731182795698925
"(1, 4, 2)",0.5504587155963303
"(1, 4, 3)",0.5498861047835991
"(1, 4, 4)",0.4913110060589919
"(1, 4, 5)",0.5678793923588883
"(1, 4, 6)",0.5994779112071015
"(1, 4, 7)",0.6066343842142253
"(1, 4, 8)",0.6133589091975898
"(1, 4, 9)",0.6141447800716671
"(1, 4, 10)",0.6169587241943084
"(1, 5, 1)",0.48241590214067276
"(1, 5, 2)",0.5558644414485612
"(1, 5, 3)",0.5790554186918792
"(1, 5, 4)",0.5678793923588883
"(1, 5, 5)",0.5005600203855664
"(1, 5, 6)",0.5763586990959754
"(1, 5, 7)",0.6072317032507156
"(1, 5, 8)",0.6135626164794264
"(1, 5, 9)",0.6207332798353306
"(1, 5, 10)",0.6233311201710074
"(1, 6, 1)",0.48543225946415014
"(1, 6, 2)",0.5525001664558227
"(1, 6, 3)",0.5879031634977634
"(1, 6, 4)",0.5994779112071015
"(1, 6, 5)",0.5763586990959754
"(1, 6, 6)",0.5062234648424416
"(1, 6, 7)",0.5831333532334426
"(1, 6, 8)",0.6127938845202149
"(1, 6, 9)",0.619657217143772
"(1, 6, 10)",0.6246085950816349
"(1, 7, 1)",0.4880484719355483
"(1, 7, 2)",0.5670972439405803
"(1, 7, 3)",0.5978500551398492
"(1, 7, 4)",0.6066343842142253
"(1, 7, 5)",0.6072317032507156
"(1, 7, 6)",0.5831333532334426
"(1, 7, 7)",0.5132792892836301
"(1, 7, 8)",0.5881336066904893
"(1, 7, 9)",0.6182829361873906
"(1, 7, 10)",0.625371965319078
"(1, 8, 1)",0.4915700604740369
"(1, 8, 2)",0.5759448327691441
"(1, 8, 3)",0.5955065652517543
"(1, 8, 4)",0.6133589091975898
"(1, 8, 5)",0.6135626164794264
"(1, 8, 6)",0.6127938845202149
"(1, 8, 7)",0.5881336066904893
"(1, 8, 8)",0.5178637899251558
"(1, 8, 9)",0.5918000959934991
"(1, 8, 10)",0.6223094806390996
"(1, 9, 1)",0.4939593453102799
"(1, 9, 2)",0.5784174754952638
"(1, 9, 3)",0.585011954247197
"(1, 9, 4)",0.6141447800716671
"(1, 9, 5)",0.6207332798353306
"(1, 9, 6)",0.619657217143772
"(1, 9, 7)",0.6182829361873906
"(1, 9, 8)",0.5918000959934991
"(1, 9, 9)",0.5199577202364263
"(1, 9, 10)",0.5934304629562674
"(1, 10, 1)",0.49486161078045476
"(1, 10, 2)",0.5812746504577535
"(1, 10, 3)",0.5977327672880601
"(1, 10, 4)",0.6169587241943084
"(1, 10, 5)",0.6233311201710074
"(1, 10, 6)",0.6246085950816349
"(1, 10, 7)",0.625371965319078
"(1, 10, 8)",0.6223094806390996
"(1, 10, 9)",0.5934304629562674
"(1, 10, 10)",0.5215152482896638
"(2, 1, 1)",0.14285714285714285
"(2, 1, 2)",0.2857142857142857
"(2, 1, 3)",0.31797235023041476
"(2, 1, 4)",0.3440366972477064
"(2, 1, 5)",0.35672911533633955
"(2, 1, 6)",0.37579066515746723
"(2, 1, 7)",0.38232311890364107
"(2, 1, 8)",0.38781123909253534
"(2, 1, 9)",0.3907521891874648
"(2, 1, 10)",0.3937901043769243
"(2, 2, 1)",0.2857142857142857
"(2, 2, 2)",0.3333333333333333
"(2, 2, 3)",0.40825688073394495
"(2, 2, 4)",0.42857142857142855
"(2, 2, 5)",0.4478993275184766
"(2, 2, 6)",0.4523809523809524
"(2, 2, 7)",0.4683798463152279
"(2, 2, 8)",0.4731182795698925
"(2, 2, 9)",0.48049888917200695
"(2, 2, 10)",0.48241590214067276
"(2, 3, 1)",0.31797235023041476
"(2, 3, 2)",0.40825688073394495
"(2, 3, 3)",0.38531294066601585
"(2, 3, 4)",0.4739330181769758
"(2, 3, 5)",0.4871348651078645
"(2, 3, 6)",0.519242573316766
"(2, 3, 7)",0.5235624128446575
"(2, 3, 8)",0.5233493714687333
"(2, 3, 9)",0.5208473483542456
"(2, 3, 10)",0.535584958376793
"(2, 4, 1)",0.3440366972477064
"(2, 4, 2)",0.42857142857142855
"(2, 4, 3)",0.4739330181769758
"(2, 4, 4)",0.42857142857142855
"(2, 4, 5)",0.5016800611566989
"(2, 4, 6)",0.5207373271889401
"(2, 4, 7)",0.5434451745192157
"(2, 4, 8)",0.5504587155963303
"(2, 4, 9)",0.5533735022688425
"(2, 4, 10)",0.5558644414485612
"(2, 5, 1)",0.35672911533633955
"(2, 5, 2)",0.4478993275184766
"(2, 5, 3)",0.4871348651078645
"(2, 5, 4)",0.5016800611566989
"(2, 5, 5)",0.4425532566064575
"(2, 5, 6)",0.5186703945273248
"(2, 5, 7)",0.5331842159921684
"(2, 5, 8)",0.5540674525488324
"(2, 5, 9)",0.5607911594064763
"(2, 5, 10)",0.5693210858745207
"(2, 6, 1)",0.37579066515746723
"(2, 6, 2)",0.4523809523809524
"(2, 6, 3)",0.519242573316766
"(2, 6, 4)",0.5207373271889401
"(2, 6, 5)",0.5186703945273248
"(2, 6, 6)",0.4694189602446483
"(2, 6, 7)",0.5398378678508902
"(2, 6, 8)",0.5498861047835991
"(2, 6, 9)",0.5739651689188701
"(2, 6, 10)",0.5790554186918792
"(2, 7, 1)",0.38232311890364107
"(2, 7, 2)",0.4683798463152279
"(2, 7, 3)",0.5235624128446575
"(2, 7, 4)",0.5434451745192157
"(2, 7, 5)",0.5331842159921684
"(2, 7, 6)",0.5398378678508902
"(2, 7, 7)",0.482138752377781
"(2, 7, 8)",0.5535913697754674
"(2, 7, 9)",0.5617676995280726
"(2, 7, 10)",0.5877557270558882
"(2, 8, 1)",0.38781123909253534
"(2, 8, 2)",0.4731182795698925
"(2, 8, 3)",0.5233493714687333
"(2, 8, 4)",0.5504587155963303
"(2, 8, 5)",0.5540674525488324
"(2, 8, 6)",0.5498861047835991
"(2, 8, 7)",0.5535913697754674
"(2, 8, 8)",0.4913110060589919
"(2, 8, 9)",0.5598731607092788
"(2, 8, 10)",0.5678793923588883
"(2, 9, 1)",0.3907521891874648
"(2, 9, 2)",0.48049888917200695
"(2, 9, 3)",0.5208473483542456
"(2, 9, 4)",0.5533735022688425
"(2, 9, 5)",0.5607911594064763
"(2, 9, 6)",0.5739651689188701
"(2, 9, 7)",0.5617676995280726
"(2, 9, 8)",0.5598731607092788
"(2, 9, 9)",0.49432919832961775
"(2, 9, 10)",0.5645457448689915
"(2, 10, 1)",0.3937901043769243
"(2, 10, 2)",0.48241590214067276
"(2, 10, 3)",0.535584958376793
"(2, 10, 4)",0.5558644414485612
"(2, 10, 5)",0.5693210858745207
"(2, 10, 6)",0.5790554186918792
"(2, 10, 7)",0.5877557270558882
"(2, 10, 8)",0.5678793923588883
"(2, 10, 9)",0.5645457448689915
"(2, 10, 10)",0.5005600203855664
"(3, 1, 1)",0.09523809523809523
"(3, 1, 2)",0.16129032258064516
"(3, 1, 3)",0.2652905198776758
"(3, 1, 4)",0.2941750732183534
"(3, 1, 5)",0.30536875513238787
"(3, 1, 6)",0.3155238181026942
"(3, 1, 7)",0.3227954612648895
"(3, 1, 8)",0.33286586515840094
"(3, 1, 9)",0.35132791864300794
"(3, 1, 10)",0.35653196378677576
"(3, 2, 1)",0.16129032258064516
"(3, 2, 2)",0.1834862385321101
"(3, 2, 3)",0.3073435296669921
"(3, 2, 4)",0.3126040348891404
"(3, 2, 5)",0.3441889378356705
"(3, 2, 6)",0.35041358795205074
"(3, 2, 7)",0.36826436053753464
"(3, 2, 8)",0.3805803551072616
"(3, 2, 9)",0.3936856426442114
"(3, 2, 10)",0.39973682266100863
"(3, 3, 1)",0.2652905198776758
"(3, 3, 2)",0.3073435296669921
"(3, 3, 3)",0.3333333333333333
"(3, 3, 4)",0.40201613941703945
"(3, 3, 5)",0.4134595711138723
"(3, 3, 6)",0.42857142857142855
"(3, 3, 7)",0.44659020872445176
"(3, 3, 8)",0.44949485902767294
"(3, 3, 9)",0.4523809523809524
"(3, 3, 10)",0.46691403402204756
"(3, 4, 1)",0.2941750732183534
"(3, 4, 2)",0.3126040348891404
"(3, 4, 3)",0.40201613941703945
"(3, 4, 4)",0.37265977777401954
"(3, 4, 5)",0.44166145643033744
"(3, 4, 6)",0.4724299821475359
"(3, 4, 7)",0.48267855591592557
"(3, 4, 8)",0.501919635036821
"(3, 4, 9)",0.5128273226408756
"(3, 4, 10)",0.5179911182938162
"(3, 5, 1)",0.30536875513238787
"(3, 5, 2)",0.3441889378356705
"(3, 5, 3)",0.4134595711138723
"(3, 5, 4)",0.44166145643033744
"(3, 5, 5)",0.39923107976614797
"(3, 5, 6)",0.4741130911186413
"(3, 5, 7)",0.4865614320880658
"(3, 5, 8)",0.49481102454956727
"(3, 5, 9)",0.5230295753564381
"(3, 5, 10)",0.5278505990938784
"(3, 6, 1)",0.3155238181026942
"(3, 6, 2)",0.35041358795205074
"(3, 6, 3)",0.42857142857142855
"(3, 6, 4)",0.4724299821475359
"(3, 6, 5)",0.4741130911186413
"(3, 6, 6)",0.42857142857142855
"(3, 6, 7)",0.49563492642771706
"(3, 6, 8)",0.5056219463024924
"(3, 6, 9)",0.5207373271889401
"(3, 6, 10)",0.5405094043529236
"(3, 7, 1)",0.3227954612648895
"(3, 7, 2)",0.36826436053753464
"(3, 7, 3)",0.44659020872445176
"(3, 7, 4)",0.48267855591592557
"(3, 7, 5)",0.4865614320880658
"(3, 7, 6)",0.49563492642771706
"(3, 7, 7)",0.4403379450547232
"(3, 7, 8)",0.5016113933275662
"(3, 7, 9)",0.5223257876116767
"(3, 7, 10)",0.5313544549412881
"(3, 8, 1)",0.33286586515840094
"(3, 8, 2)",0.3805803551072616
"(3, 8, 3)",0.44949485902767294
"(3, 8, 4)",0.501919635036821
"(3, 8, 5)",0.49481102454956727
"(3, 8, 6)",0.5056219463024924
"(3, 8, 7)",0.5016113933275662
"(3, 8, 8)",0.4469456230672974
"(3, 8, 9)",0.5179450797124981
"(3, 8, 10)",0.5263500167481239
"(3, 9, 1)",0.35132791864300794
"(3, 9, 2)",0.3936856426442114
"(3, 9, 3)",0.4523809523809524
"(3, 9, 4)",0.5128273226408756
"(3, 9, 5)",0.5230295753564381
"(3, 9, 6)",0.5207373271889401
"(3, 9, 7)",0.5223257876116767
"(3, 9, 8)",0.5179450797124981
"(3, 9, 9)",0.4694189602446483
"(3, 9, 10)",0.5344602321601684
"(3, 10, 1)",0.35653196378677576
"(3, 10, 2)",0.39973682266100863
"(3, 10, 3)",0.46691403402204756
"(3, 10, 4)",0.5179911182938162
"(3, 10, 5)",0.5278505990938784
"(3, 10, 6)",0.5405094043529236
"(3, 10, 7)",0.5313544549412881
"(3, 10, 8)",0.5263500167481239
"(3, 10, 9)",0.5344602321601684
"(3, 10, 10)",0.478261648195618
"(4, 1, 1)",0.053763440860215055
"(4, 1, 2)",0.10550458715596331
"(4, 1, 3)",0.1559388219980475
"(4, 1, 4)",0.25434449697050404
"(4, 1, 5)",0.2744605171003137
"(4, 1, 6)",0.2825427554708399
"(4, 1, 7)",0.29297738005963236
"(4, 1, 8)",0.3009670866317854
"(4, 1, 9)",0.30693171056215146
"(4, 1, 10)",0.3112101316099186
"(4, 2, 1)",0.10550458715596331
"(4, 2, 2)",0.14285714285714285
"(4, 2, 3)",0.21346294693388373
"(4, 2, 4)",0.2857142857142857
"(4, 2, 5)",0.3085990167346683
"(4, 2, 6)",0.31797235023041476
"(4, 2, 7)",0.339548160512826
"(4, 2, 8)",0.3440366972477064
"(4, 2, 9)",0.3498268335703593
"(4, 2, 10)",0.35672911533633955
"(4, 3, 1)",0.1559388219980475
"(4, 3, 2)",0.21346294693388373
"(4, 3, 3)",0.19596772116592112
"(4, 3, 4)",0.31367011111299026
"(4, 3, 5)",0.3276597698193725
"(4, 3, 6)",0.32045874765328936
"(4, 3, 7)",0.34873341931867363
"(4, 3, 8)",0.3624617507999494
"(4, 3, 9)",0.36246625785695336
"(4, 3, 10)",0.3762371262069598
"(4, 4, 1)",0.25434449697050404
"(4, 4, 2)",0.2857142857142857
"(4, 4, 3)",0.31367011111299026
"(4, 4, 4)",0.3333333333333333
"(4, 4, 5)",0.39777351513373504
"(4, 4, 6)",0.40825688073394495
"(4, 4, 7)",0.41634672749386314
"(4, 4, 8)",0.42857142857142855
"(4, 4, 9)",0.44587881515252065
"(4, 4, 10)",0.4478993275184766
"(4, 5, 1)",0.2744605171003137
"(4, 5, 2)",0.3085990167346683
"(4, 5, 3)",0.3276597698193725
"(4, 5, 4)",0.39777351513373504
"(4, 5, 5)",0.3679559744936637
"(4, 5, 6)",0.42635800611625213
"(4, 5, 7)",0.4464162571333429
"(4, 5, 8)",0.4703683031656437
"(4, 5, 9)",0.48002760758309954
"(4, 5, 10)",0.49788253281939354
"(4, 6, 1)",0.2825427554708399
"(4, 6, 2)",0.31797235023041476
"(4, 6, 3)",0.32045874765328936
"(4, 6, 4)",0.40825688073394495
"(4, 6, 5)",0.42635800611625213
"(4, 6, 6)",0.38531294066601585
"(4, 6, 7)",0.45036628005813595
"(4, 6, 8)",0.4739330181769758
"(4, 6, 9)",0.48177159283406173
"(4, 6, 10)",0.4871348651078645
"(4, 7, 1)",0.29297738005963236
"(4, 7, 2)",0.339548160512826
"(4, 7, 3)",0.34873341931867363
"(4, 7, 4)",0.41634672749386314
"(4, 7, 5)",0.4464162571333429
"(4, 7, 6)",0.45036628005813595
"(4, 7, 7)",0.4025301176497877
"(4, 7, 8)",0.47445257786974715
"(4, 7, 9)",0.48298759498885324
"(4, 7, 10)",0.49112637554765787
"(4, 8, 1)",0.3009670866317854
"(4, 8, 2)",0.3440366972477064
"(4, 8, 3)",0.3624617507999494
"(4, 8, 4)",0.42857142857142855
"(4, 8, 5)",0.4703683031656437
"(4, 8, 6)",0.4739330181769758
"(4, 8, 7)",0.47445257786974715
"(4, 8, 8)",0.42857142857142855
"(4, 8, 9)",0.49186478741103534
"(4, 8, 10)",0.5016800611566989
"(4, 9, 1)",0.30693171056215146
"(4, 9, 2)",0.3498268335703593
"(4, 9, 3)",0.36246625785695336
"(4, 9, 4)",0.44587881515252065
"(4, 9, 5)",0.48002760758309954
"(4, 9, 6)",0.48177159283406173
"(4, 9, 7)",0.48298759498885324
"(4, 9, 8)",0.49186478741103534
"(4, 9, 9)",0.4381003152709046
"(4, 9, 10)",0.4970445986719081
"(4, 10, 1)",0.3112101316099186
"(4, 10, 2)",0.35672911533633955
"(4, 10, 3)",0.3762371262069598
"(4, 10, 4)",0.4478993275184766
"(4, 10, 5)",0.49788253281939354
"(4, 10, 6)",0.4871348651078645
"(4, 10, 7)",0.49112637554765787
"(4, 10, 8)",0.5016800611566989
"(4, 10, 9)",0.4970445986719081
"(4, 10, 10)",0.4425532566064575
"(5, 1, 1)",0.035168195718654434
"(5, 1, 2)",0.08740644321509926
"(5, 1, 3)",0.11557582617573296
"(5, 1, 4)",0.15766009054079794
"(5, 1, 5)",0.24971998980721682
"(5, 1, 6)",0.26782875006104606
"(5, 1, 7)",0.2746866286420632
"(5, 1, 8)",0.28256946003958255
"(5, 1, 9)",0.28972495892630823
"(5, 1, 10)",0.29370885736949165
"(5, 2, 1)",0.08740644321509926
"(5, 2, 2)",0.10420134496304681
"(5, 2, 3)",0.16867619705646494
"(5, 2, 4)",0.18972092210863273
"(5, 2, 5)",0.27872337169677125
"(5, 2, 6)",0.2836363661742313
"(5, 2, 7)",0.3056447940646247
"(5, 2, 8)",0.31669177579171726
"(5, 2, 9)",0.3225640064211094
"(5, 2, 10)",0.32477102021488163
"(5, 3, 1)",0.11557582617573296
"(5, 3, 2)",0.16867619705646494
"(5, 3, 3)",0.17308085777225535
"(5, 3, 4)",0.23067877375029006
"(5, 3, 5)",0.30038446011692604
"(5, 3, 6)",0.3030308458339625
"(5, 3, 7)",0.32301148126072876
"(5, 3, 8)",0.3353615861185004
"(5, 3, 9)",0.3407384027709118
"(5, 3, 10)",0.35312504523796845
"(5, 4, 1)",0.15766009054079794
"(5, 4, 2)",0.18972092210863273
"(5, 4, 3)",0.23067877375029006
"(5, 4, 4)",0.20445296973252994
"(5, 4, 5)",0.31602201275316816
"(5, 4, 6)",0.3335528007512842
"(5, 4, 7)",0.3351502726706815
"(5, 4, 8)",0.32472710908487595
"(5, 4, 9)",0.3513377235179277
"(5, 4, 10)",0.36478579013803225
"(5, 5, 1)",0.24971998980721682
"(5, 5, 2)",0.27872337169677125
"(5, 5, 3)",0.30038446011692604
"(5, 5, 4)",0.31602201275316816
"(5, 5, 5)",0.3333333333333333
"(5, 5, 6)",0.39611147997149876
"(5, 5, 7)",0.40511315235424655
"(5, 5, 8)",0.4120249001510203
"(5, 5, 9)",0.4170195778634344
"(5, 5, 10)",0.42857142857142855
"(5, 6, 1)",0.26782875006104606
"(5, 6, 2)",0.2836363661742313
"(5, 6, 3)",0.3030308458339625
"(5, 6, 4)",0.3335528007512842
"(5, 6, 5)",0.39611147997149876
"(5, 6, 6)",0.36469349220737657
"(5, 6, 7)",0.4206704970677783
"(5, 6, 8)",0.4290735831465197
"(5, 6, 9)",0.4477218106728563
"(5, 6, 10)",0.4686660573982623
"(5, 7, 1)",0.2746866286420632
"(5, 7, 2)",0.3056447940646247
"(5, 7, 3)",0.32301148126072876
"(5, 7, 4)",0.3351502726706815
"(5, 7, 5)",0.40511315235424655
"(5, 7, 6)",0.4206704970677783
"(5, 7, 7)",0.3763374877370837
"(5, 7, 8)",0.4386390731717731
"(5, 7, 9)",0.4524012410934664
"(5, 7, 10)",0.4727881329151735
"(5, 8, 1)",0.28256946003958255
"(5, 8, 2)",0.31669177579171726
"(5, 8, 3)",0.3353615861185004
"(5, 8, 4)",0.32472710908487595
"(5, 8, 5)",0.4120249001510203
"(5, 8, 6)",0.4290735831465197
"(5, 8, 7)",0.4386390731717731
"(5, 8, 8)",0.39411213060556355
"(5, 8, 9)",0.4518476710143404
