Initial state,P(Loser = Player 1)
"(10, 19, 48)",0.5330120264261461
"(11, 19, 48)",0.5331081132036529
"(11, 21, 53)",0.533124849833401
"(12, 21, 53)",0.5337429309238938
"(11, 32, 42)",0.5296157640264865
"(12, 32, 42)",0.5298045141799607
"(12, 22, 56)",0.5324281628128757
"(13, 22, 56)",0.5325341559552236
"(12, 23, 58)",0.5331952693684482
"(13, 23, 58)",0.5339844047687091
"(12, 35, 46)",0.5296552571804772
"(13, 35, 46)",0.5300115224749784
"(13, 24, 61)",0.5325319894547326
"(14, 24, 61)",0.5330906488943504
"(13, 25, 63)",0.533232215643999
"(14, 25, 63)",0.5342726154867145
"(13, 38, 50)",0.5297103789067131
"(14, 38, 50)",0.5303274677069044
"(14, 26, 66)",0.5326635340723382
"(15, 26, 66)",0.5332081691423648
"(14, 27, 68)",0.5332598840052329
"(15, 27, 68)",0.5344672366911379
"(14, 40, 52)",0.5290928270377144
"(15, 40, 52)",0.5295070420858101
"(14, 41, 54)",0.5297398664668326
"(15, 41, 54)",0.5304849772540603
"(15, 27, 69)",0.5320597254240123
"(16, 27, 69)",0.5324580969036309
"(15, 28, 71)",0.5327400396545665
"(16, 28, 71)",0.5336445453405223
"(15, 29, 73)",0.5332786217537553
"(16, 29, 73)",0.5345877172718844
"(15, 42, 54)",0.5282323294266202
"(16, 42, 54)",0.5282418057989974
"(15, 43, 56)",0.5292119349502108
"(16, 43, 56)",0.5296763929638945
"(15, 44, 58)",0.5297567354019543
"(16, 44, 58)",0.530647514405409
"(16, 29, 74)",0.5321776756644905
"(17, 29, 74)",0.5329829192439753
"(16, 30, 76)",0.5328040423789988
"(17, 30, 76)",0.5338415315034971
"(16, 31, 78)",0.5332893715653525
"(17, 31, 78)",0.5346954965367746
"(16, 44, 56)",0.5276622917248811
"(17, 44, 56)",0.5276835928900151
"(16, 45, 58)",0.5285863620679435
"(17, 45, 58)",0.5287385959383308
"(16, 46, 60)",0.529295766942497
"(17, 46, 60)",0.5298373093744179
"(16, 47, 62)",0.52977540699779
"(17, 47, 62)",0.5307956798855612
"(17, 27, 71)",0.5251949949671036
"(18, 27, 71)",0.5253334856168183
"(17, 28, 73)",0.5267527915110756
"(18, 28, 73)",0.5267781776046165
"(17, 31, 79)",0.5322953116797067
"(18, 31, 79)",0.5332523095225999
"(17, 32, 81)",0.5328845336606038
"(18, 32, 81)",0.5340728509108961
"(17, 33, 83)",0.5333129549981795
"(18, 33, 83)",0.53482429581788
"(17, 45, 56)",0.525189256221528
"(18, 45, 56)",0.5252579723248912
"(17, 47, 60)",0.5278910807920117
"(18, 47, 60)",0.5281666894231909
"(17, 48, 62)",0.5286899075608816
"(18, 48, 62)",0.5292434401672763
"(17, 49, 64)",0.5293778128122407
"(18, 49, 64)",0.5300981659564513
"(17, 50, 66)",0.5297921436275381
"(18, 50, 66)",0.5309461110952345
"(18, 20, 58)",0.5072752740308896
"(19, 20, 58)",0.5073903797058374
"(18, 32, 82)",0.5317870109728785
"(19, 32, 82)",0.5323958968399126
"(18, 33, 84)",0.5324281628128757
"(19, 33, 84)",0.533268417701824
"(18, 34, 86)",0.5329374392718336
"(19, 34, 86)",0.5342204210168674
"(18, 35, 88)",0.5333234071226862
"(19, 35, 88)",0.5349077970467324
"(18, 49, 62)",0.5272563292244576
"(19, 49, 62)",0.5273140970581636
"(18, 50, 64)",0.5280409000893326
"(19, 50, 64)",0.5283571595465207
"(18, 51, 66)",0.5288844791507901
"(19, 51, 66)",0.5295198095543531
"(18, 52, 68)",0.5294158175307795
"(19, 52, 68)",0.5303251192865247
"(18, 53, 70)",0.5298081195013887
"(19, 53, 70)",0.5310338957105539
"(19, 21, 61)",0.5068705022788278
"(20, 21, 61)",0.5073491335056478
"(19, 25, 69)",0.514981135899846
"(20, 25, 69)",0.515010755765339
"(19, 27, 73)",0.5187447772453809
"(20, 27, 73)",0.5189892444992719
"(19, 30, 79)",0.5251006116212806
"(20, 30, 79)",0.5253386124500415
"(19, 31, 81)",0.5264648288656455
"(20, 31, 81)",0.5266700510381208
"(19, 34, 87)",0.5319167694679419
"(20, 34, 87)",0.5328764464946486
"(19, 35, 89)",0.5324786538510389
"(20, 35, 89)",0.5336299421349219
"(19, 36, 91)",0.5329700360082305
"(20, 36, 91)",0.5343764421285712
"(19, 37, 93)",0.5333354634498467
"(20, 37, 93)",0.5349642087503599
"(19, 44, 50)",0.49900357515580285
"(20, 44, 50)",0.49901756644905076
"(19, 46, 54)",0.5050209723862809
"(20, 46, 54)",0.5050696442255584
"(19, 50, 62)",0.5247984592245424
"(20, 50, 62)",0.5249965038305051
"(19, 52, 66)",0.5273851946582498
"(20, 52, 66)",0.5276692542951616
"(19, 53, 68)",0.5282523240761909
"(20, 53, 68)",0.5286865503120289
"(19, 54, 70)",0.5289644908254162
"(20, 54, 70)",0.5296927822920371
"(19, 55, 72)",0.5294479346601975
"(20, 55, 72)",0.5304080747557114
"(19, 56, 74)",0.5298174635683923
"(20, 56, 74)",0.5310933835141154
"(20, 22, 64)",0.5067922767267438
"(21, 22, 64)",0.5073095411226269
"(20, 28, 76)",0.5183889750196871
"(21, 28, 76)",0.5184131042121798
"(20, 32, 84)",0.5257994486041254
"(21, 32, 84)",0.526227439949237
"(20, 33, 86)",0.526768982381158
"(21, 33, 86)",0.5270742108778302
"(20, 36, 92)",0.5320597254240123
"(21, 36, 92)",0.5330185590039628
"(20, 37, 94)",0.5325476841796642
"(21, 37, 94)",0.5337951584700841
"(20, 38, 96)",0.5330120264261461
