Initial state,P(Loser = Player 1)
"(9, 10, 2)",30445/368089
"(9, 10, 3)",35435/159432
"(9, 10, 4)",39536/177147
"(9, 10, 5)",417458763188731/1853020231898563
"(9, 10, 6)",252/1093
"(9, 10, 7)",2294/9837
"(9, 10, 8)",203862533730764390997961/821581841487258106759759
"(9, 10, 9)",1/2
"(9, 10, 10)",2/3
"(10, 1, 1)",0
"(10, 1, 2)",1/486
"(10, 1, 3)",1/273
"(10, 1, 4)",0
"(10, 1, 5)",811/88572
"(10, 1, 6)",3/121
"(10, 1, 7)",1/39
"(10, 1, 8)",271/9840
"(10, 1, 9)",5/162
"(10, 1, 10)",1/18
"(10, 2, 1)",1/486
"(10, 2, 2)",0
"(10, 2, 3)",369423/43053283
"(10, 2, 4)",1/54
"(10, 2, 5)",10/363
"(10, 2, 6)",21/757
"(10, 2, 7)",113/4374
"(10, 2, 8)",0
"(10, 2, 9)",10449/368089
"(10, 2, 10)",1/18
"(10, 3, 1)",1/273
"(10, 3, 2)",369423/43053283
"(10, 3, 3)",0
"(10, 3, 4)",82/3267
"(10, 3, 5)",81/1093
"(10, 3, 6)",3/40
"(10, 3, 7)",37/486
"(10, 3, 8)",287142111/3486843451
"(10, 3, 9)",31/364
"(10, 3, 10)",1/6
"(10, 4, 1)",0
"(10, 4, 2)",1/54
"(10, 4, 3)",82/3267
"(10, 4, 4)",0
"(10, 4, 5)",5/162
"(10, 4, 6)",3/40
"(10, 4, 7)",2/27
"(10, 4, 8)",5/54
"(10, 4, 9)",107893/1062882
"(10, 4, 10)",1/6
"(10, 5, 1)",811/88572
"(10, 5, 2)",10/363
"(10, 5, 3)",81/1093
"(10, 5, 4)",5/162
"(10, 5, 5)",0
"(10, 5, 6)",115991859/3486843451
"(10, 5, 7)",354299/4304664
"(10, 5, 8)",8/81
"(10, 5, 9)",184963098048273/1853020231898563
"(10, 5, 10)",1/6
"(10, 6, 1)",3/121
"(10, 6, 2)",21/757
"(10, 6, 3)",3/40
"(10, 6, 4)",3/40
"(10, 6, 5)",115991859/3486843451
"(10, 6, 6)",0
"(10, 6, 7)",1/18
"(10, 6, 8)",5043/59293
"(10, 6, 9)",111/1093
"(10, 6, 10)",1/6
"(10, 7, 1)",1/39
"(10, 7, 2)",113/4374
"(10, 7, 3)",37/486
"(10, 7, 4)",2/27
"(10, 7, 5)",354299/4304664
"(10, 7, 6)",1/18
"(10, 7, 7)",0
"(10, 7, 8)",1721/22140
"(10, 7, 9)",6458213/64570068
"(10, 7, 10)",1/6
"(10, 8, 1)",271/9840
"(10, 8, 2)",0
"(10, 8, 3)",287142111/3486843451
"(10, 8, 4)",5/54
"(10, 8, 5)",8/81
"(10, 8, 6)",5043/59293
"(10, 8, 7)",1721/22140
"(10, 8, 8)",0
"(10, 8, 9)",69988345860076619859531/821581841487258106759759
"(10, 8, 10)",1/6
"(10, 9, 1)",5/162
"(10, 9, 2)",10449/368089
"(10, 9, 3)",31/364
"(10, 9, 4)",107893/1062882
"(10, 9, 5)",184963098048273/1853020231898563
"(10, 9, 6)",111/1093
"(10, 9, 7)",6458213/64570068
"(10, 9, 8)",69988345860076619859531/821581841487258106759759
"(10, 9, 9)",0
"(10, 9, 10)",1/6
"(10, 10, 1)",1/18
"(10, 10, 2)",1/18
"(10, 10, 3)",1/6
"(10, 10, 4)",1/6
"(10, 10, 5)",1/6
"(10, 10, 6)",1/6
"(10, 10, 7)",1/6
"(10, 10, 8)",1/6
"(10, 10, 9)",1/6
"(10, 10, 10)",1/3
"(11, 11, 11)",1/3
"(11, 11, 12)",1/2
"(11, 11, 13)",1/2
"(11, 11, 14)",1/2
"(11, 11, 15)",1/2
"(11, 12, 11)",1/2
"(11, 12, 12)",2/3
"(11, 12, 13)",150095514011860668/225141952945498681
"(11, 12, 14)",78733/118098
"(11, 12, 15)",2/3
"(11, 13, 11)",1/2
"(11, 13, 12)",150095514011860668/225141952945498681
"(11, 13, 13)",2/3
"(11, 13, 14)",40879/61317
"(11, 13, 15)",646625850294592786282598200479722794978497/969773729787523602877806713066264426793043
"(11, 14, 11)",1/2
"(11, 14, 12)",78733/118098
"(11, 14, 13)",40879/61317
"(11, 14, 14)",2/3
"(11, 14, 15)",10301751503120857691008165702193/15451577191316306180960320872240
"(11, 15, 11)",1/2
"(11, 15, 12)",2/3
"(11, 15, 13)",646625850294592786282598200479722794978497/969773729787523602877806713066264426793043
"(11, 15, 14)",10301751503120857691008165702193/15451577191316306180960320872240
"(11, 15, 15)",2/3
"(12, 11, 11)",0
"(12, 11, 12)",1/6
"(12, 11, 13)",55865518216390666/225141952945498681
"(12, 11, 14)",15092/59049
"(12, 11, 15)",5/18
"(12, 12, 11)",1/6
"(12, 12, 12)",1/3
"(12, 12, 13)",1/2
"(12, 12, 14)",1/2
"(12, 12, 15)",1/2
"(12, 13, 11)",55865518216390666/225141952945498681
"(12, 13, 12)",1/2
"(12, 13, 13)",2/3
"(12, 13, 14)",646517458858685854270547142831190015438567/969773729787523602877806713066264426793043
"(12, 13, 15)",127174433013140673355582564993/190760212238472915814324949040
"(12, 14, 11)",15092/59049
"(12, 14, 12)",1/2
"(12, 14, 13)",646517458858685854270547142831190015438567/969773729787523602877806713066264426793043
"(12, 14, 14)",2/3
"(12, 14, 15)",15009756459766633/22514195294548884
"(12, 15, 11)",5/18
"(12, 15, 12)",1/2
"(12, 15, 13)",127174433013140673355582564993/190760212238472915814324949040
"(12, 15, 14)",15009756459766633/22514195294548884
"(12, 15, 15)",2/3
"(13, 11, 11)",0
"(13, 11, 12)",19180920717247347/225141952945498681
"(13, 11, 13)",1/6
"(13, 11, 14)",1589/6813
"(13, 11, 15)",240632775035983757939662453417808188997379/969773729787523602877806713066264426793043
"(13, 12, 11)",19180920717247347/225141952945498681
"(13, 12, 12)",0
"(13, 12, 13)",1/6
"(13, 12, 14)",240636564065010604200076798540218353716245/969773729787523602877806713066264426793043
"(13, 12, 15)",710404820172509/2779530283277640
"(13, 13, 11)",1/6
"(13, 13, 12)",1/6
"(13, 13, 13)",1/3
"(13, 13, 14)",1/2
"(13, 13, 15)",1/2
"(13, 14, 11)",1589/6813
"(13, 14, 12)",240636564065010604200076798540218353716245/969773729787523602877806713066264426793043
"(13, 14, 13)",1/2
"(13, 14, 14)",2/3
"(13, 14, 15)",20602146157164987254107764930111/30903154382632617920981208359053
"(13, 15, 11)",240632775035983757939662453417808188997379/969773729787523602877806713066264426793043
"(13, 15, 12)",710404820172509/2779530283277640
"(13, 15, 13)",1/2
"(13, 15, 14)",20602146157164987254107764930111/30903154382632617920981208359053
"(13, 15, 15)",2/3
"(14, 11, 11)",0
"(14, 11, 12)",9181/118098
"(14, 11, 13)",6137/61317
"(14, 11, 14)",1/6
"(14, 11, 15)",3574988639397391892518196458753/15451577191316306180960320872240
"(14, 12, 11)",9181/118098
"(14, 12, 12)",0
"(14, 12, 13)",82619706863827144407182771694856057638231/969773729787523602877806713066264426793043
"(14, 12, 14)",1/6
"(14, 12, 15)",609926837/2615087754
"(14, 13, 11)",6137/61317
"(14, 13, 12)",82619706863827144407182771694856057638231/969773729787523602877806713066264426793043
"(14, 13, 13)",0
"(14, 13, 14)",1/6
"(14, 13, 15)",7668218794005258806521242094815/30903154382632617920981208359053
"(14, 14, 11)",1/6
"(14, 14, 12)",1/6
"(14, 14, 13)",1/6
"(14, 14, 14)",1/3
"(14, 14, 15)",1/2
"(14, 15, 11)",3574988639397391892518196458753/15451577191316306180960320872240
"(14, 15, 12)",609926837/2615087754
"(14, 15, 13)",7668218794005258806521242094815/30903154382632617920981208359053
"(14, 15, 14)",1/2
"(14, 15, 15)",2/3
"(15, 11, 11)",0
"(15, 11, 12)",1/18
"(15, 11, 13)",82515104456947058655546059168733442817167/969773729787523602877806713066264426793043
"(15, 11, 14)",22946647086393629/225141952945488840
"(15, 11, 15)",1/6
"(15, 12, 11)",1/18
"(15, 12, 12)",0
"(15, 12, 13)",14830428335058971539383265073/190760212238472915814324949040
"(15, 12, 14)",2253367660363649/22514195294548884
"(15, 12, 15)",1/6
"(15, 13, 11)",82515104456947058655546059168733442817167/969773729787523602877806713066264426793043
"(15, 13, 12)",14830428335058971539383265073/190760212238472915814324949040
"(15, 13, 13)",0
"(15, 13, 14)",2632789431462371860352201334127/30903154382632617920981208359053
"(15, 13, 15)",1/6
"(15, 14, 11)",22946647086393629/225141952945488840
"(15, 14, 12)",2253367660363649/22514195294548884
"(15, 14, 13)",2632789431462371860352201334127/30903154382632617920981208359053
"(15, 14, 14)",0
"(15, 14, 15)",1/6
"(15, 15, 11)",1/6
"(15, 15, 12)",1/6
"(15, 15, 13)",1/6
"(15, 15, 14)",1/6
"(15, 15, 15)",1/3
"(16, 16, 16)",1/3
"(16, 16, 17)",1/2
"(16, 16, 18)",1/2
"(16, 16, 19)",1/2
"(16, 16, 20)",1/2
"(16, 17, 16)",1/2
"(16, 17, 17)",2/3
"(16, 17, 18)",185419275267823046760853367030601/278128389443693527934467475898331
"(16, 17, 19)",236197/354294
"(16, 17, 20)",2/3
"(16, 18, 16)",1/2
"(16, 18, 17)",185419275267823046760853367030601/278128389443693527934467475898331
"(16, 18, 18)",2/3
"(16, 18, 19)",13947245617/20920706406
"(16, 18, 20)",547730961896417095902267/821581841487258106759759
"(16, 19, 16)",1/2
"(16, 19, 17)",236197/354294
"(16, 19, 18)",13947245617/20920706406
"(16, 19, 19)",2/3
"(16, 19, 20)",4783051/7174449
"(16, 20, 16)",1/2
"(16, 20, 17)",2/3
"(16, 20, 18)",547730961896417095902267/821581841487258106759759
"(16, 20, 19)",4783051/7174449
"(16, 20, 20)",2/3
"(17, 16, 16)",0
"(17, 16, 17)",1/6
"(17, 16, 18)",69014012225397738931862790870789/278128389443693527934467475898331
"(17, 16, 19)",15092/59049
"(17, 16, 20)",5/18
"(17, 17, 16)",1/6
"(17, 17, 17)",1/3
"(17, 17, 18)",1/2
"(17, 17, 19)",1/2
"(17, 17, 20)",1/2
"(17, 18, 16)",69014012225397738931862790870789/278128389443693527934467475898331
"(17, 18, 17)",1/2
"(17, 18, 18)",2/3
"(17, 18, 19)",8105116208298739983/12157665462543713203
"(17, 18, 20)",21195623965023015229545156767/31793368706412152635720780614
"(17, 19, 16)",15092/59049
"(17, 19, 17)",1/2
"(17, 19, 18)",8105116208298739983/12157665462543713203
"(17, 19, 19)",2/3
"(17, 19, 20)",2125777/3188646
"(17, 20, 16)",5/18
"(17, 20, 17)",1/2
"(17, 20, 18)",21195623965023015229545156767/31793368706412152635720780614
"(17, 20, 19)",2125777/3188646
"(17, 20, 20)",2/3
"(18, 16, 16)",0
"(18, 16, 17)",23695101950472742241751317996941/278128389443693527934467475898331
"(18, 16, 18)",1/6
"(18, 16, 19)",271087400/1162261467
"(18, 16, 20)",203862533730764390997961/821581841487258106759759
"(18, 17, 16)",23695101950472742241751317996941/278128389443693527934467475898331
"(18, 17, 17)",0
"(18, 17, 18)",1/6
"(18, 17, 19)",3016777875420405115/12157665462543713203
"(18, 17, 20)",6393651599155319/25015772549470329
"(18, 18, 16)",1/6
"(18, 18, 17)",1/6
"(18, 18, 18)",1/3
"(18, 18, 19)",1/2
"(18, 18, 20)",1/2
"(18, 19, 16)",271087400/1162261467
"(18, 19, 17)",3016777875420405115/12157665462543713203
"(18, 19, 18)",1/2
"(18, 19, 19)",2/3
"(18, 19, 20)",67558151975646550816642714086757795853813139253328956703026133515144454337717216653493392853313040844614746563129717314401069/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(18, 20, 16)",203862533730764390997961/821581841487258106759759
"(18, 20, 17)",6393651599155319/25015772549470329
"(18, 20, 18)",1/2
"(18, 20, 19)",67558151975646550816642714086757795853813139253328956703026133515144454337717216653493392853313040844614746563129717314401069/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(18, 20, 20)",2/3
"(19, 16, 16)",0
"(19, 16, 17)",27545/354294
"(19, 16, 18)",2093887589/20920706406
"(19, 16, 19)",1/6
"(19, 16, 20)",1659959/7174449
"(19, 17, 16)",27545/354294
"(19, 17, 17)",0
"(19, 17, 18)",1035771378824568105/12157665462543713203
"(19, 17, 19)",1/6
"(19, 17, 20)",41318/177147
"(19, 18, 16)",2093887589/20920706406
"(19, 18, 17)",1035771378824568105/12157665462543713203
"(19, 18, 18)",0
"(19, 18, 19)",1/6
"(19, 18, 20)",25145593064278155462132483011078601900120193239564049831267916453082635499106890610936620909598779951879477259326153646354425/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(19, 19, 16)",1/6
"(19, 19, 17)",1/6
"(19, 19, 18)",1/6
"(19, 19, 19)",1/3
"(19, 19, 20)",1/2
"(19, 20, 16)",1659959/7174449
"(19, 20, 17)",41318/177147
"(19, 20, 18)",25145593064278155462132483011078601900120193239564049831267916453082635499106890610936620909598779951879477259326153646354425/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(19, 20, 19)",1/2
"(19, 20, 20)",2/3
"(20, 16, 16)",0
"(20, 16, 17)",1/18
"(20, 16, 18)",69988345860076619859531/821581841487258106759759
"(20, 16, 19)",81271/797161
"(20, 16, 20)",1/6
"(20, 17, 16)",1/18
"(20, 17, 17)",0
"(20, 17, 18)",2471842482312561725446274893/31793368706412152635720780614
"(20, 17, 19)",319145/3188646
"(20, 17, 20)",1/6
"(20, 18, 16)",69988345860076619859531/821581841487258106759759
"(20, 18, 17)",2471842482312561725446274893/31793368706412152635720780614
"(20, 18, 18)",0
"(20, 18, 19)",8633416743013803906865907471826692216332209746524735061585867359604190709217370167623843208572088518218193348051986673357263/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(20, 18, 20)",1/6
"(20, 19, 16)",81271/797161
"(20, 19, 17)",319145/3188646
"(20, 19, 18)",8633416743013803906865907471826692216332209746524735061585867359604190709217370167623843208572088518218193348051986673357263/101337161782938510185641104569663089970265542239417741595879917327831280546041477432053856971483909314712417170507857634112757
"(20, 19, 19)",0
"(20, 19, 20)",1/6
"(20, 20, 16)",1/6
"(20, 20, 17)",1/6
"(20, 20, 18)",1/6
"(20, 20, 19)",1/6
"(20, 20, 20)",1/3
"(21, 21, 21)",1/3
"(21, 21, 24)",1904054206063993640028937777130897688297685112/4840614112275651574644283919617976062443498141
