Initial state,P(Loser = Player 1)
"(13, 18, 18)",0.37534294704514476
"(14, 18, 18)",0.3708512080440114
"(15, 20, 11)",0.32870901454095436
"(16, 20, 11)",0.3240721069246492
"(16, 12, 18)",0.32897758995057574
"(17, 12, 18)",0.32574403842862537
"(16, 15, 20)",0.33988184053937476
"(17, 15, 20)",0.3354302328553171
"(17, 20, 12)",0.3200371893975124
"(18, 20, 12)",0.3174189454368724
"(17, 20, 19)",0.4074452262705164
"(18, 20, 19)",0.40360476518799143
"(19, 11, 12)",0.21424205308633373
"(20, 11, 12)",0.21071539938399714
