Initial state,P(Loser = Player 1)
"(1, 1, 1)",0.3333333333333333
"(1, 1, 2)",0.42857142857142855
"(1, 1, 3)",0.4634146341463415
"(1, 1, 4)",0.47884940778341795
"(1, 1, 5)",0.48662948662948663
"(1, 1, 6)",0.4910543278575515
"(1, 1, 7)",0.4937130306319228
"(1, 1, 8)",0.4954263607784003
"(1, 1, 9)",0.4965698975148818
"(1, 1, 10)",0.4973553196579516
"(1, 1, 11)",0.4979139724531413
"(1, 1, 12)",0.498329606530404
"(1, 2, 2)",0.5609756097560976
"(1, 2, 3)",0.6142131979695431
"(1, 2, 4)",0.6396396396396397
"(1, 2, 5)",0.6536790076078189
"(1, 2, 6)",0.661973014811202
"(1, 2, 7)",0.6672683333654816
"(1, 2, 8)",0.6707724771425755
"(1, 2, 9)",0.6731650810730064
"(1, 2, 10)",0.6748608653605888
"(1, 2, 11)",0.676118026902056
"(1, 3, 3)",0.6776776776776777
"(1, 3, 4)",0.7098013296804432
"(1, 3, 5)",0.7281146803051304
"(1, 3, 6)",0.7394791739632276
"(1, 3, 7)",0.7468288915630271
"(1, 3, 8)",0.7518189221219657
"(1, 3, 9)",0.7553326879549105
"(1, 3, 10)",0.7578894559720778
"(1, 4, 4)",0.7462811345937217
"(1, 4, 5)",0.767774476664478
"(1, 4, 6)",0.7812662096092584
"(1, 4, 7)",0.7902097477509394
"(1, 4, 8)",0.7963949061623881
"(1, 4, 9)",0.8008543650289283
"(1, 5, 5)",0.7914222697265706
"(1, 5, 6)",0.8065370702896979
"(1, 5, 7)",0.8166914483400274
"(1, 5, 8)",0.8238622372898563
"(1, 6, 6)",0.8228861813369194
"(1, 6, 7)",0.8340365556730174
"(2, 1, 1)",0.14285714285714285
"(2, 1, 2)",0.21951219512195122
"(2, 1, 3)",0.25888324873096447
"(2, 1, 4)",0.2801372801372801
"(2, 1, 5)",0.2926469595374901
"(2, 1, 6)",0.3003051689803346
"(2, 1, 7)",0.3052898313049201
"(2, 1, 8)",0.3086469079467151
"(2, 1, 9)",0.3109668368747033
"(2, 1, 10)",0.312622969358259
"(2, 1, 11)",0.31385961228036774
"(2, 2, 2)",0.3333333333333333
"(2, 2, 3)",0.3933933933933934
"(2, 2, 4)",0.42857142857142855
"(2, 2, 5)",0.44970520894982413
"(2, 2, 6)",0.4634146341463415
"(2, 2, 7)",0.4725891658308292
"(2, 2, 8)",0.47884940778341795
"(2, 2, 9)",0.4832955623972216
"(2, 2, 10)",0.48662948662948663
"(2, 3, 3)",0.4667562122229684
"(2, 3, 4)",0.5107287234760347
"(2, 3, 5)",0.5384175996030648
"(2, 3, 6)",0.5563454967954996
"(2, 3, 7)",0.5686892961244302
"(2, 3, 8)",0.5774447938092644
"(2, 3, 9)",0.5837348572719957
"(2, 4, 4)",0.5609756097560976
"(2, 4, 5)",0.5930005995704534
"(2, 4, 6)",0.6142131979695431
"(2, 4, 7)",0.6289005068701263
"(2, 4, 8)",0.6396396396396397
"(2, 5, 5)",0.6282624057280066
"(2, 5, 6)",0.6519670956707307
"(2, 5, 7)",0.6686428633975526
"(2, 6, 6)",0.6776776776776777
"(3, 1, 1)",0.07317073170731707
"(3, 1, 2)",0.12690355329949238
"(3, 1, 3)",0.16116116116116116
"(3, 1, 4)",0.1825769931881416
"(3, 1, 5)",0.19643975948905884
"(3, 1, 6)",0.20562965953929727
"(3, 1, 7)",0.2119499071920041
"(3, 1, 8)",0.21643121273384364
"(3, 1, 9)",0.2196674159386023
"(3, 1, 10)",0.22208055362025994
"(3, 2, 2)",0.2132132132132132
"(3, 2, 3)",0.26662189388851576
"(3, 2, 4)",0.3017687463010551
"(3, 2, 5)",0.3247683830618605
"(3, 2, 6)",0.3405724355005201
"(3, 2, 7)",0.35196241866065925
"(3, 2, 8)",0.3601970237549289
"(3, 2, 9)",0.3662573957012332
"(3, 3, 3)",0.3333333333333333
"(3, 3, 4)",0.3767534710061287
"(3, 3, 5)",0.4072757505340834
"(3, 3, 7)",0.4436350403824346
"(3, 4, 4)",0.42693092123626186
"(3, 4, 5)",0.46253088600401276
"(3, 4, 6)",0.48766708684959786
"(3, 4, 7)",0.5061305191334147
"(3, 5, 5)",0.5019902146423998
"(4, 1, 1)",0.04230118443316413
"(4, 1, 2)",0.08022308022308022
"(4, 1, 3)",0.10762167713141521
"(4, 1, 4)",0.12685943270313915
"(4, 1, 5)",0.14030510872266158
"(4, 1, 6)",0.14989093387396016
"(4, 1, 7)",0.15680861308428132
"(4, 1, 8)",0.16188894012120428
"(4, 1, 9)",0.16573682711047202
"(4, 2, 2)",0.14285714285714285
"(4, 2, 3)",0.18750253022291022
"(4, 2, 4)",0.21951219512195122
"(4, 2, 5)",0.24253439541452199
"(4, 2, 6)",0.25888324873096447
"(4, 2, 7)",0.2708728675132034
"(4, 2, 8)",0.2801372801372801
"(4, 3, 3)",0.24649305798774254
"(4, 3, 4)",0.28653453938186907
"(4, 3, 5)",0.3160979210595898
"(4, 3, 6)",0.3381897577053921
"(4, 3, 7)",0.354169840843582
"(4, 4, 4)",0.3333333333333333
"(4, 4, 5)",0.36726751563960197
"(4, 4, 6)",0.3933933933933934
"(4, 5, 5)",0.40530961887218564
"(5, 1, 1)",0.02674102674102674
"(5, 1, 2)",0.053674032854691016
"(5, 1, 3)",0.07544556020581074
"(5, 1, 4)",0.09192041461286042
"(5, 1, 5)",0.1042888651367147
"(5, 1, 6)",0.11357479838022067
"(5, 1, 7)",0.12059633352049114
"(5, 1, 8)",0.12594573320405883
"(5, 2, 2)",0.1005895821003517
"(5, 2, 3)",0.13681401733507467
"(5, 2, 4)",0.1644650050150247
"(5, 2, 5)",0.1858687971359967
"(5, 2, 6)",0.20225928415699887
"(5, 2, 7)",0.21444146314300036
"(5, 3, 3)",0.1854484989318332
"(5, 3, 4)",0.22137119293639745
"(5, 3, 5)",0.24900489267880013
"(5, 4, 4)",0.26546496872079606
"(5, 4, 5)",0.2973451905639072
"(5, 5, 5)",0.3333333333333333
"(6, 1, 1)",0.017891344284897005
"(6, 1, 2)",0.03772181620846338
"(6, 1, 3)",0.05489116649747508
"(6, 1, 4)",0.06884285651678142
"(6, 1, 5)",0.07988813133008149
"(6, 1, 6)",0.0885569093315403
"(6, 1, 7)",0.09535882883360043
"(6, 2, 2)",0.07317073170731707
"(6, 2, 3)",0.1030820677039803
"(6, 2, 4)",0.12690355329949238
"(6, 2, 5)",0.14577362017227036
"(6, 2, 6)",0.16116116116116116
"(6, 3, 4)",0.17414315544501
"(6, 4, 4)",0.2132132132132132
"(7, 1, 1)",0.01257393873615446
"(7, 1, 2)",0.02744183532959832
"(7, 1, 3)",0.04122120124496877
"(7, 1, 4)",0.0529816391647792
"(7, 1, 5)",0.06271221813948143
"(7, 1, 6)",0.07060461549338223
"(7, 2, 2)",0.05482166833834157
"(7, 2, 3)",0.07934828521491061
"(7, 2, 4)",0.10022662561667034
"(7, 2, 5)",0.11691567345944698
"(7, 3, 3)",0.1127299192351307
"(7, 3, 4)",0.1396996400230033
"(8, 1, 1)",0.009147278443199439
"(8, 1, 2)",0.02058061491070936
"(8, 1, 3)",0.03174986514419071
"(8, 1, 4)",0.04171615371640762
"(8, 1, 5)",0.05019202950608486
"(8, 2, 2)",0.04230118443316413
"(8, 2, 3)",0.06235818243580671
"(8, 2, 4)",0.08022308022308022
"(9, 1, 1)",0.006860204970236453
"(9, 1, 2)",0.015868082052290323
"(9, 1, 3)",0.024999896106487233
"(9, 1, 4)",0.033408807860599736
"(9, 2, 2)",0.03340887520555678
"(9, 2, 3)",0.05000774702677104
"(10, 1, 1)",0.005289360684096774
"(10, 1, 2)",0.012516165281152288
"(10, 1, 3)",0.02002999040766229
"(10, 2, 2)",0.02674102674102674
"(11, 1, 1)",0.00417205509371743
"(11, 1, 2)",0.010022360817576221
"(12, 1, 1)",0.0033407869391920736
